7	cadmium	932	939	173	 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ acute: _NEW_LINE_  _NEW_LINE_ aldrin 1.3 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 69 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 40 _NEW_LINE_ chlordane 0.09 _NEW_LINE_ chlorine 13 _NEW_LINE_ chromium (hex), total dissolved 1100 _NEW_LINE_ chromium (iii),
9	chlordane	960	969	173	 1.3 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 69 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 40 _NEW_LINE_ chlordane 0.09 _NEW_LINE_ chlorine 13 _NEW_LINE_ chromium (hex), total dissolved 1100 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total
8	chlorine	975	983	173	senic (iii), total dissolved 69 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 40 _NEW_LINE_ chlordane 0.09 _NEW_LINE_ chlorine 13 _NEW_LINE_ chromium (hex), total dissolved 1100 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 4.8
8	chromium	987	995	173	 total dissolved 69 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 40 _NEW_LINE_ chlordane 0.09 _NEW_LINE_ chlorine 13 _NEW_LINE_ chromium (hex), total dissolved 1100 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 4.8 _NEW_LINE_ cyanide 1.0
8	chromium	1024	1032	173	ssolved _NEW_LINE_ cadmium, total dissolved 40 _NEW_LINE_ chlordane 0.09 _NEW_LINE_ chlorine 13 _NEW_LINE_ chromium (hex), total dissolved 1100 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 4.8 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 t
6	copper	1056	1062	173	 40 _NEW_LINE_ chlordane 0.09 _NEW_LINE_ chlorine 13 _NEW_LINE_ chromium (hex), total dissolved 1100 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 4.8 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 
7	cyanide	1084	1091	173	13 _NEW_LINE_ chromium (hex), total dissolved 1100 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 4.8 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ e
7	4,4 ddt	1096	1103	173	(hex), total dissolved 1100 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 4.8 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan su
8	dieldrin	1109	1117	173	dissolved 1100 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 4.8 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0
12	2,3,7,8 tcdd	1123	1135	173	 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 4.8 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.
6	dioxin	1137	1143	173	), total dissolved _NEW_LINE_ copper, total dissolved 4.8 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ sal
16	alpha-endosulfan	1145	1161	173	 dissolved _NEW_LINE_ copper, total dissolved 4.8 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_ 
15	beta-endosulfan	1168	1183	173	l dissolved 4.8 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ aldrin _NEW_LINE_ ammonia _NEW_LINE_ arseni
10	endosulfan	1190	1200	173	e 1.0 _NEW_LINE_ 4,4 ddt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ aldrin _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total di
7	sulfate	1201	1208	173	dt 0.13 _NEW_LINE_ dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ aldrin _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 
6	endrin	1209	1215	173	dieldrin 0.71 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ aldrin _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 36 _NEW_LINE_ arse
10	heptachlor	1222	1232	173	 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ aldrin _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 36 _NEW_LINE_ arsenic, total dissol
6	aldrin	1262	1268	173	0.034 _NEW_LINE_ beta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ aldrin _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 36 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 8.8 _NEW_LINE_ chl
7	ammonia	1269	1276	173	eta-endosulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ aldrin _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 36 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 8.8 _NEW_LINE_ chlordane 0
7	arsenic	1277	1284	173	sulfan 0.034 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ aldrin _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 36 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 8.8 _NEW_LINE_ chlordane 0.004 _NEW_LINE_ chl
7	arsenic	1311	1318	173	drin 0.037 _NEW_LINE_ heptachlor 0.053 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ aldrin _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 36 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 8.8 _NEW_LINE_ chlordane 0.004 _NEW_LINE_ chlorine 7.5 _NEW_LINE_ chromium (hex), total di
7	cadmium	1336	1343	173	53 _NEW_LINE_  _NEW_LINE_ salt water: _NEW_LINE_ chronic: _NEW_LINE_  _NEW_LINE_ aldrin _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 36 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 8.8 _NEW_LINE_ chlordane 0.004 _NEW_LINE_ chlorine 7.5 _NEW_LINE_ chromium (hex), total dissolved 50 _NEW_LINE_ chromium (iii)
9	chlordane	1365	1374	173	rin _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved 36 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 8.8 _NEW_LINE_ chlordane 0.004 _NEW_LINE_ chlorine 7.5 _NEW_LINE_ chromium (hex), total dissolved 50 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total
8	chlorine	1381	1389	173	nic (iii), total dissolved 36 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 8.8 _NEW_LINE_ chlordane 0.004 _NEW_LINE_ chlorine 7.5 _NEW_LINE_ chromium (hex), total dissolved 50 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 3.1 _NEW_LINE_ 
8	chromium	1394	1402	173	tal dissolved 36 _NEW_LINE_ arsenic, total dissolved _NEW_LINE_ cadmium, total dissolved 8.8 _NEW_LINE_ chlordane 0.004 _NEW_LINE_ chlorine 7.5 _NEW_LINE_ chromium (hex), total dissolved 50 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 3.1 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4
8	chromium	1429	1437	173	solved _NEW_LINE_ cadmium, total dissolved 8.8 _NEW_LINE_ chlordane 0.004 _NEW_LINE_ chlorine 7.5 _NEW_LINE_ chromium (hex), total dissolved 50 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 3.1 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,
6	copper	1461	1467	173	8.8 _NEW_LINE_ chlordane 0.004 _NEW_LINE_ chlorine 7.5 _NEW_LINE_ chromium (hex), total dissolved 50 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 3.1 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulf
7	cyanide	1489	1496	173	 7.5 _NEW_LINE_ chromium (hex), total dissolved 50 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 3.1 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0
7	4,4 ddt	1501	1508	173	m (hex), total dissolved 50 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 3.1 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0087 _NEW_LINE_ endosulf
8	dieldrin	1515	1523	173	 dissolved 50 _NEW_LINE_ chromium (iii), total dissolved _NEW_LINE_ copper, total dissolved 3.1 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0087 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endr
12	2,3,7,8 tcdd	1531	1543	173	romium (iii), total dissolved _NEW_LINE_ copper, total dissolved 3.1 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0087 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor
6	dioxin	1545	1551	173	total dissolved _NEW_LINE_ copper, total dissolved 3.1 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0087 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor 0.0036 _NEW_LINE_ 
16	alpha-endosulfan	1553	1569	173	ssolved _NEW_LINE_ copper, total dissolved 3.1 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0087 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor 0.0036 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ or
15	beta-endosulfan	1577	1592	173	ssolved 3.1 _NEW_LINE_ cyanide 1.0 _NEW_LINE_ 4,4 ddt 0.001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0087 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor 0.0036 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ organism only: _NEW_LINE_  _NEW_LINE_ aldrin 0.
10	endosulfan	1600	1610	173	 _NEW_LINE_ 4,4 ddt 0.001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0087 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor 0.0036 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ organism only: _NEW_LINE_  _NEW_LINE_ aldrin 0.000050 _NEW_LINE_ ammonia _NEW_LINE_ ars
7	sulfate	1611	1618	173	001 _NEW_LINE_ dieldrin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0087 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor 0.0036 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ organism only: _NEW_LINE_  _NEW_LINE_ aldrin 0.000050 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (ii
6	endrin	1619	1625	173	drin 0.0019 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0087 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor 0.0036 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ organism only: _NEW_LINE_  _NEW_LINE_ aldrin 0.000050 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), tot
10	heptachlor	1633	1643	173	3,7,8 tcdd (dioxin) _NEW_LINE_ alpha-endosulfan 0.0087 _NEW_LINE_ beta-endosulfan 0.0087 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor 0.0036 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ organism only: _NEW_LINE_  _NEW_LINE_ aldrin 0.000050 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsen
6	aldrin	1683	1689	173	ndosulfan 0.0087 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor 0.0036 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ organism only: _NEW_LINE_  _NEW_LINE_ aldrin 0.000050 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 24 _NEW_LINE_ cadmium, total dissolve
7	ammonia	1699	1706	173	 _NEW_LINE_ endosulfan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor 0.0036 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ organism only: _NEW_LINE_  _NEW_LINE_ aldrin 0.000050 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 24 _NEW_LINE_ cadmium, total dissolved 168 _NEW_LINE_ chlordane 0
7	arsenic	1707	1714	173	fan sulfate _NEW_LINE_ endrin 0.0023 _NEW_LINE_ heptachlor 0.0036 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ organism only: _NEW_LINE_  _NEW_LINE_ aldrin 0.000050 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 24 _NEW_LINE_ cadmium, total dissolved 168 _NEW_LINE_ chlordane 0.00081 _NEW_LINE_ c
7	arsenic	1738	1745	173	chlor 0.0036 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ organism only: _NEW_LINE_  _NEW_LINE_ aldrin 0.000050 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 24 _NEW_LINE_ cadmium, total dissolved 168 _NEW_LINE_ chlordane 0.00081 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total d
7	cadmium	1766	1773	173	 _NEW_LINE_ organism only: _NEW_LINE_  _NEW_LINE_ aldrin 0.000050 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 24 _NEW_LINE_ cadmium, total dissolved 168 _NEW_LINE_ chlordane 0.00081 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 1470 _NEW_LINE_ chromium (iii)
9	chlordane	1795	1804	173	050 _NEW_LINE_ ammonia _NEW_LINE_ arsenic (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 24 _NEW_LINE_ cadmium, total dissolved 168 _NEW_LINE_ chlordane 0.00081 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 1470 _NEW_LINE_ chromium (iii), total dissolved 140468 _NEW_LINE_ copper
8	chlorine	1813	1821	173	c (iii), total dissolved _NEW_LINE_ arsenic, total dissolved 24 _NEW_LINE_ cadmium, total dissolved 168 _NEW_LINE_ chlordane 0.00081 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 1470 _NEW_LINE_ chromium (iii), total dissolved 140468 _NEW_LINE_ copper, total dissolved
8	chromium	1822	1830	173	total dissolved _NEW_LINE_ arsenic, total dissolved 24 _NEW_LINE_ cadmium, total dissolved 168 _NEW_LINE_ chlordane 0.00081 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 1470 _NEW_LINE_ chromium (iii), total dissolved 140468 _NEW_LINE_ copper, total dissolved 1000 _NEW_LINE_ cya
8	chromium	1859	1867	173	ved 24 _NEW_LINE_ cadmium, total dissolved 168 _NEW_LINE_ chlordane 0.00081 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 1470 _NEW_LINE_ chromium (iii), total dissolved 140468 _NEW_LINE_ copper, total dissolved 1000 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.0
6	copper	1898	1904	173	ordane 0.00081 _NEW_LINE_ chlorine _NEW_LINE_ chromium (hex), total dissolved 1470 _NEW_LINE_ chromium (iii), total dissolved 140468 _NEW_LINE_ copper, total dissolved 1000 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9
7	cyanide	1927	1934	173	ium (hex), total dissolved 1470 _NEW_LINE_ chromium (iii), total dissolved 140468 _NEW_LINE_ copper, total dissolved 1000 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endo
7	4,4 ddt	1939	1946	173	otal dissolved 1470 _NEW_LINE_ chromium (iii), total dissolved 140468 _NEW_LINE_ copper, total dissolved 1000 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endosulfan 89 _NEW_LINE_ en
8	dieldrin	1955	1963	173	470 _NEW_LINE_ chromium (iii), total dissolved 140468 _NEW_LINE_ copper, total dissolved 1000 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endosulfan 89 _NEW_LINE_ endosulfan sulfate 
12	2,3,7,8 tcdd	1973	1985	173	, total dissolved 140468 _NEW_LINE_ copper, total dissolved 1000 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endosulfan 89 _NEW_LINE_ endosulfan sulfate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptac
6	dioxin	1987	1993	173	ved 140468 _NEW_LINE_ copper, total dissolved 1000 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endosulfan 89 _NEW_LINE_ endosulfan sulfate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptachlor 0.0
16	alpha-endosulfan	2005	2021	173	 total dissolved 1000 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endosulfan 89 _NEW_LINE_ endosulfan sulfate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptachlor 0.000079 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ water 
15	beta-endosulfan	2025	2040	173	0 _NEW_LINE_ cyanide 140 _NEW_LINE_ 4,4 ddt 0.00022 _NEW_LINE_ dieldrin 0.000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endosulfan 89 _NEW_LINE_ endosulfan sulfate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptachlor 0.000079 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ water & organisms: _NEW_LINE_  _NEW_LINE_ aldri
10	endosulfan	2044	2054	173	dt 0.00022 _NEW_LINE_ dieldrin 0.000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endosulfan 89 _NEW_LINE_ endosulfan sulfate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptachlor 0.000079 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ water & organisms: _NEW_LINE_  _NEW_LINE_ aldrin 0.000049 _NEW_LINE_ amm
7	sulfate	2055	2062	173	dieldrin 0.000054 _NEW_LINE_ 2,3,7,8 tcdd (dioxin) 51 x 10-9 _NEW_LINE_ alpha-endosulfan 89 _NEW_LINE_ beta-endosulfan 89 _NEW_LINE_ endosulfan sulfate 89 _NEW_LINE_ endrin 0.060 _NEW_LINE_ heptachlor 0.000079 _NEW_LINE_  _NEW_LINE_  _NEW_LINE_ human health: _NEW_LINE_ water & organisms: _NEW_LINE_  _NEW_LINE_ aldrin 0.000049 _NEW_LINE_ ammonia _NEW_LINE_ ars
