6	barium	1325	1331	176.txt	d) shall not be exceeded at any time: _NEW_LINE_ constituent _NEW_LINE_ barium _NEW_LINE_ fluoride _NEW_LINE_ lead _NEW_LINE_ nitrate (as n) _NEW_LINE_  _NEW_LINE_ b. _NEW_LINE_  _NEW_LINE_ concentration (
8	fluoride	1332	1340	176.txt	l not be exceeded at any time: _NEW_LINE_ constituent _NEW_LINE_ barium _NEW_LINE_ fluoride _NEW_LINE_ lead _NEW_LINE_ nitrate (as n) _NEW_LINE_  _NEW_LINE_ b. _NEW_LINE_  _NEW_LINE_ concentration (mg/l) _NEW_LINE_ 2.0
4	lead	1341	1345	176.txt	exceeded at any time: _NEW_LINE_ constituent _NEW_LINE_ barium _NEW_LINE_ fluoride _NEW_LINE_ lead _NEW_LINE_ nitrate (as n) _NEW_LINE_  _NEW_LINE_ b. _NEW_LINE_  _NEW_LINE_ concentration (mg/l) _NEW_LINE_ 2.0 _NEW_LINE_ 2.0 _NEW_LINE_ 
7	nitrate	1346	1353	176.txt	ded at any time: _NEW_LINE_ constituent _NEW_LINE_ barium _NEW_LINE_ fluoride _NEW_LINE_ lead _NEW_LINE_ nitrate (as n) _NEW_LINE_  _NEW_LINE_ b. _NEW_LINE_  _NEW_LINE_ concentration (mg/l) _NEW_LINE_ 2.0 _NEW_LINE_ 2.0 _NEW_LINE_ 0.015 _NEW_LINE_ 10
1	f	1563	1564	178.txt	 life. all aspects of provisions 2.2.a.4) and 2.2.f. concerning toxicity will _NEW_LINE_ apply to ephemeral stre
7	ammonia	1866	1873	178.txt	ilized to _NEW_LINE_ determine the potential toxic effect of ammonia. acutely toxic conditions are _NEW_LINE_ prohibited under an
2	al	38	40	191.txt	
2	al	62	64	191.txt	tion _NEW_LINE_  _NEW_LINE_ bear creek _NEW_LINE_  _NEW_LINE_ from ms/al state line to the ms/al state line _NEW_LINE_  _NEW_LINE_ pickwick lake (including _NEW_LINE_ yellow creek
2	al	171	173	191.txt	ent) _NEW_LINE_  _NEW_LINE_ tishomingo county _NEW_LINE_  _NEW_LINE_ tennessee river _NEW_LINE_  _NEW_LINE_ from ms/al state line to the ms/tn state line _NEW_LINE_  _NEW_LINE_ tenn-tom wate
2	tn	195	197	191.txt	 _NEW_LINE_ tennessee river _NEW_LINE_  _NEW_LINE_ from ms/al state line to the ms/tn state line _NEW_LINE_  _NEW_LINE_ tenn-tom waterway _NEW_LINE_  _NEW_LINE_ from pickwick lake
2	al	855	857	193.txt	ounty _NEW_LINE_  _NEW_LINE_ recreation _NEW_LINE_  _NEW_LINE_ luxapallila creek _NEW_LINE_  _NEW_LINE_ from the ms/al state line to hwy 50 _NEW_LINE_  _NEW_LINE_ oktibbeha county lake _NEW_LINE_  _NEW_LINE_ okti
2	al	1173	1175	193.txt	 reservoir _NEW_LINE_  _NEW_LINE_ lee county _NEW_LINE_  _NEW_LINE_ yellow creek _NEW_LINE_  _NEW_LINE_ from the ms/al state line to luxapallila _NEW_LINE_ creek _NEW_LINE_  _NEW_LINE_ recreation _NEW_LINE_ recre
6	silver	804	810	195.txt	m louise potw (ms0044512) to unnamed _NEW_LINE_ tributary of silver creek _NEW_LINE_  _NEW_LINE_ ephemeral _NEW_LINE_  _NEW_LINE_ tillatoba lake _NEW_LINE_  _NEW_LINE_ yalobusha count
2	al	772	774	198.txt	qui re s t h a t begi nni ng on jul y 1, 1 9 8 7, _NEW_LINE_ al l municipal and domestic wastewater treatment pla
1	f	1246	1247	199.txt	mississippi department of environmental quality. _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ experience," means direct observation of and/o"
5	color	2433	2438	199.txt	he state, including change in temperature, taste, color, _NEW_LINE_ turbidity, or odor of the waters, or the dischar
1	f	175	176	2.txt	lic access to forms, commission files and records _NEW_LINE_ f. protection of confidential information _NEW_LINE_ g. draft 
1	f	1047	1048	2.txt	f state general permits and npdes general permits _NEW_LINE_ f. npdes permits only _NEW_LINE_ g. npdes mineral mining and p
1	k	1244	1245	2.txt	 _NEW_LINE_  _NEW_LINE_ j. _NEW_LINE_  _NEW_LINE_ sewage sludge use or disposal requirements _NEW_LINE_  _NEW_LINE_ k. uic permits _NEW_LINE_ l. state permits _NEW_LINE_ m. pretreatment per
1	f	357	358	20.txt	ual water quality of the receiving waters. _NEW_LINE_  _NEW_LINE_ (2) _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ no permit application will be processed unless 
1	k	0	1	200.txt	
1	f	361	362	204.txt	ormation that is available to the commission. _NEW_LINE_ e. _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ g. _NEW_LINE_  _NEW_LINE_ examinations _NEW_LINE_ (1) _NEW_LINE_  _NEW_LINE_ the department shall prep
1	f	216	217	207.txt	redit will be awarded for actual hours attended. _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ association annual conferences will be evaluate
1	f	594	595	209.txt	r srf loan recipients _NEW_LINE_ e. _NEW_LINE_ srf mbe/wbe requirements _NEW_LINE_ f. _NEW_LINE_ debarment and suspension _NEW_LINE_ g. _NEW_LINE_ srf disputes procedu
1	k	763	764	209.txt	loan recipient accounting and auditing procedures _NEW_LINE_ k. _NEW_LINE_ intergovernmental review process _NEW_LINE_ l. _NEW_LINE_ srf procurem
1	f	1586	1587	21.txt	 feet for _NEW_LINE_ subsurface treated effluent disposal. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ in the event the buffer zone requirements speci
1	f	558	559	216.txt	e intended use plan for a given fiscal year. _NEW_LINE_ (1) _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ to make loans on the condition that: _NEW_LINE_ (a) _NEW_LINE_  _NEW_LINE_ such 
1	f	1819	1820	220.txt	cable state laws, requirements and regulations. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ the applicant must establish a dedicated source
1	k	494	495	221.txt	 or convey any such liability or responsibility. _NEW_LINE_  _NEW_LINE_ k. _NEW_LINE_  _NEW_LINE_ other approvals. the applicant (or loan recipie
1	k	2262	2263	221.txt	ared in accordance with appendices a, b, c, h, i, _NEW_LINE_ k, m, and n of this regulation. should an applicant
1	f	1683	1684	222.txt	epartment requirements, to appendices a, _NEW_LINE_ c, d, e, f, h, i, k, l, m, and n of this regulation, and to 
1	k	1692	1693	222.txt	 requirements, to appendices a, _NEW_LINE_ c, d, e, f, h, i, k, l, m, and n of this regulation, and to the techn
1	f	941	942	226.txt	ubmit and _NEW_LINE_ executed bonafide option to purchase. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ a statement of the amount of all necessary loca
1	k	1658	1659	226.txt	ernmental review process as described in _NEW_LINE_ appendix k of this regulation, and the final comment letter 
1	k	597	598	227.txt	e the authorized representative on the project. _NEW_LINE_  _NEW_LINE_ (k) _NEW_LINE_  _NEW_LINE_ a copy of all actual or proposed interlocal agr
1	f	1123	1124	227.txt	sponsibility _NEW_LINE_ matters, in accordance with appendix f of this regulation. _NEW_LINE_  _NEW_LINE_ (n) _NEW_LINE_  _NEW_LINE_ all other forms, docume
1	f	273	274	232.txt	ified in accordance with state law by the date in f. below. _NEW_LINE_  _NEW_LINE_ (8) _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ by the date initially esta
1	f	289	290	232.txt	nce with state law by the date in f. below. _NEW_LINE_  _NEW_LINE_ (8) _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ by the date initially established in the l
1	f	294	295	232.txt	ith state law by the date in f. below. _NEW_LINE_  _NEW_LINE_ (8) _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ by the date initially established in the loan a
1	f	424	425	242.txt	s will be taken by the _NEW_LINE_ department: _NEW_LINE_ a. _NEW_LINE_ b. _NEW_LINE_ c. _NEW_LINE_ d. _NEW_LINE_ e. _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ categorical exclusion _NEW_LINE_ finding of no significant
4	bod5	955	959	248.txt	
3	nh3	0	3	249.txt	
1	f	1846	1847	249.txt	, and is environmentally sound will be _NEW_LINE_ adequate. _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ proposed facilities _NEW_LINE_ list the unit processes tha
1	f	1168	1169	25.txt	water only; _NEW_LINE_  _NEW_LINE_ (e) _NEW_LINE_  _NEW_LINE_ construction dewatering only; _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ discharges from fish hatcheries and other aquac
1	f	9	10	256.txt	
1	k	9	10	262.txt	
1	f	484	485	271.txt	 disputes procedures _NEW_LINE_  _NEW_LINE_ e. _NEW_LINE_  _NEW_LINE_ waste, fraud and abuse _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ wpcelf loan recipient accounting and auditing r
1	f	1866	1867	278.txt	ts will commence as further described in _NEW_LINE_ rule 5.3.f of these regulations, and all loans will be fully
1	f	906	907	279.txt	r transfer any such liability or responsibility. _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ other approvals. the applicant/loan recipient m
1	f	763	764	28.txt	phical area and/or allowable receiving waters); _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ a concise description of the procedures for the
1	f	265	266	281.txt	 state _NEW_LINE_ law and appendix b of these regulations. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ a draft user charge system and ordinance. the o
1	k	1979	1980	281.txt	asements (including power and other utilities). _NEW_LINE_  _NEW_LINE_ (k) _NEW_LINE_  _NEW_LINE_ completion of the intergovernmental review proc
1	f	1683	1684	29.txt	hich the receiving waters have been classified. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ a complete description of the procedures used b
1	f	14	15	290.txt	
1	f	1454	1455	290.txt	er charge ordinance _NEW_LINE_ as required by rule 5.3.a.(3)(f), and determination that the loan _NEW_LINE_ recipient is in
1	f	244	245	292.txt	le _NEW_LINE_  _NEW_LINE_ d. _NEW_LINE_  _NEW_LINE_ change orders _NEW_LINE_  _NEW_LINE_ e. _NEW_LINE_  _NEW_LINE_ professional services _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ g. _NEW_LINE_  _NEW_LINE_ h. _NEW_LINE_  _NEW_LINE_ 1. _NEW_LINE_  _NEW_LINE_ allowable _NEW_LINE_  _NEW_LINE_ 2. _NEW_LINE_  _NEW_LINE_ unallowable _NEW_LINE_  _NEW_LINE_ claims _NEW_LINE_ 
1	k	11	12	293.txt	
1	f	1308	1309	295.txt	rcial users when such _NEW_LINE_ works are publicly owned. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ reserve capacity within a design period of up t
1	f	930	931	297.txt	onable collection system maintenance _NEW_LINE_ equipment. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ the cost of mobile equipment necessary for the 
4	lead	436	440	298.txt	le and/or whose procurement involves an _NEW_LINE_ extended lead-time," or _NEW_LINE_  _NEW_LINE_ ii. _NEW_LINE_  _NEW_LINE_ identified as critical by the equ"
1	f	318	319	302.txt	blished in rule 5.3.d.(2) of these _NEW_LINE_ regulations. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ administrative services associated with the con
1	f	0	1	303.txt	
1	f	1883	1884	307.txt	ionately from the allowable construction costs. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ facilities for income generation from processed
1	k	607	608	308.txt	 bagging operations, are also _NEW_LINE_ allowable. _NEW_LINE_ (g) _NEW_LINE_ (2) _NEW_LINE_  _NEW_LINE_ k. _NEW_LINE_  _NEW_LINE_ any administration fee charged to the loan reci
1	f	1474	1475	308.txt	ions or procedures, and related legal expenses. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ costs outside the scope or budget period of the
1	f	2243	2244	31.txt	te proposed for review, and copying requirements. _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ protection of confidential information _NEW_LINE_ (1) _NEW_LINE_  _NEW_LINE_ pur
1	f	9	10	314.txt	
1	f	2264	2265	317.txt	tion, abatement, and control of air _NEW_LINE_ contaminants _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ wastewater permit regulations for national poll
1	k	617	618	318.txt	, title 31, mississippi code of 1972, annotated. _NEW_LINE_  _NEW_LINE_ k. _NEW_LINE_  _NEW_LINE_ mississippi state engineering & surveying law, 
1	f	541	542	319.txt	 _NEW_LINE_ mbe/wbe requirements _NEW_LINE_ e. _NEW_LINE_ debarment and suspension _NEW_LINE_ f. _NEW_LINE_ wpcrlf loan recipient department disputes proced
1	k	783	784	319.txt	nd federal laws, regulations and executive orders _NEW_LINE_ k. _NEW_LINE_ defaults and remedies _NEW_LINE_ l. _NEW_LINE_ loan recipient/contract
1	f	715	716	32.txt	l information by the commission pursuant to 1.1.3.f.1.of this rule, _NEW_LINE_ shall be available for public ins
1	f	639	640	320.txt	r requirements. federal regulation 40 cfr _NEW_LINE_ 35.3135(f) requires that “equivalency” projects funded unde
1	f	126	127	322.txt	uld _NEW_LINE_ funding not become available for any reason. _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ (3) _NEW_LINE_  _NEW_LINE_ as a source of revenue or security for the
1	f	5	6	323.txt	
1	f	1562	1563	324.txt	ded from the benefits of the _NEW_LINE_ proposed projects. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ a specific indication that each applicable inte
1	k	1615	1616	325.txt	description of _NEW_LINE_ how all comments were addressed. _NEW_LINE_  _NEW_LINE_ (k) _NEW_LINE_  _NEW_LINE_ calculations showing the necessary user charges
1	f	1344	1345	326.txt	stimates, if _NEW_LINE_ different from planning estimates. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ copies of all required intergovernmental review
1	k	306	307	327.txt	rmit applications, if not previously submitted. _NEW_LINE_  _NEW_LINE_ (k) _NEW_LINE_  _NEW_LINE_ all other permits, forms, documents, and suppor
1	f	1221	1222	33.txt	statement of the purpose of the public hearing. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ the address or addresses of department offices 
1	f	696	697	331.txt	ipient from sources other than wpcrlf loan funds. _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ construction. _NEW_LINE_ (1) _NEW_LINE_  _NEW_LINE_ awarding construction contra
1	f	1836	1837	333.txt	mitted to the department as specified in rule _NEW_LINE_ 6.3.f(6)(i) of these regulations. justification for con
1	f	1947	1948	334.txt	he loan recipient must submit all bid _NEW_LINE_ packages. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ within 60 days after receipt of bids, the loan 
1	k	1805	1806	335.txt	le, regardless of when the costs were incurred. _NEW_LINE_  _NEW_LINE_ (k) _NEW_LINE_  _NEW_LINE_ any other submittals or actions required by the
1	f	1207	1208	336.txt	, the disputes procedures established in appendix f _NEW_LINE_ of these regulations will be followed in order to
1	f	297	298	338.txt	ngineer and loan recipient, less any retainage. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ no more than 95% of all construction phase cost
1	f	273	274	340.txt	(1) _NEW_LINE_ allowable _NEW_LINE_ (2) _NEW_LINE_ unallowable _NEW_LINE_  _NEW_LINE_ e. _NEW_LINE_  _NEW_LINE_ change orders _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ claims _NEW_LINE_ (1) _NEW_LINE_ allowable _NEW_LINE_ (2) _NEW_LINE_ unallowable _NEW_LINE_  _NEW_LINE_ g. _NEW_LINE_  _NEW_LINE_ mitig
1	k	556	557	340.txt	iscellaneous costs _NEW_LINE_ (1) _NEW_LINE_ allowable _NEW_LINE_ (2) _NEW_LINE_ unallowable _NEW_LINE_  _NEW_LINE_ k. _NEW_LINE_  _NEW_LINE_ project income from bid bond forfeitures, liqui
1	f	1845	1846	341.txt	or _NEW_LINE_ rehabilitated, except as described in rule 6.2.f.(2)(d) and (e) of these _NEW_LINE_ regulations. _NEW_LINE_  _NEW_LINE_ (10) _NEW_LINE_  _NEW_LINE_ not w
1	f	461	462	342.txt	. _NEW_LINE_  _NEW_LINE_ (e) _NEW_LINE_  _NEW_LINE_ preparing the loan application package. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ costs associated with the acquisition of real p
1	k	1260	1261	342.txt	developing an operation and maintenance manual. _NEW_LINE_  _NEW_LINE_ (k) _NEW_LINE_  _NEW_LINE_ start-up services for onsite training of operat
1	f	166	167	344.txt	tions and force mains serving as _NEW_LINE_ interceptors). _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ implementation of a nonpoint source management 
1	f	1867	1868	345.txt	onable collection system maintenance _NEW_LINE_ equipment. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ the cost of mobile equipment necessary for the 
4	lead	1077	1081	346.txt	le and/or whose procurement involves an _NEW_LINE_ extended “lead-time,” or _NEW_LINE_  _NEW_LINE_ (ii) _NEW_LINE_  _NEW_LINE_ identified as critical by the eq
1	f	850	851	348.txt	ngs and the _NEW_LINE_ actual cost of the change order. _NEW_LINE_  _NEW_LINE_ (b) _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ equitable adjustments for differing site condit
1	f	1071	1072	348.txt	 end of the 30 day period established by rule _NEW_LINE_ 6.3.f.(6)(e) of these regulations, include: _NEW_LINE_ (a) _NEW_LINE_  _NEW_LINE_ the co
1	f	2449	2450	352.txt	ionately from the allowable construction costs. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ facilities for income generation from processed
1	f	1751	1752	353.txt	ions or procedures, and related legal expenses. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ costs outside the scope or budget period of the
1	k	0	1	354.txt	
1	k	27	28	354.txt	
1	f	1645	1646	356.txt	rnmental _NEW_LINE_ review agencies listed in rule 6.3.a.(2)(f) of this regulation. copies of environmental _NEW_LINE_ acti
1	f	9	10	361.txt	
1	f	1033	1034	365.txt	ion, abatement, and control _NEW_LINE_ of air contaminants. _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ wastewater permit regulations for national poll
1	k	1700	1701	365.txt	gh 21-27-221 mississippi _NEW_LINE_ code of 1972 annotated. _NEW_LINE_  _NEW_LINE_ k. _NEW_LINE_  _NEW_LINE_ mississippi state purchasing laws, title 31, mi
1	k	9	10	368.txt	
1	f	585	586	375.txt	mbe/wbe) requirements _NEW_LINE_ e. _NEW_LINE_ debarment and suspension _NEW_LINE_ f. _NEW_LINE_ wpcrlf loan recipient/department disputes proced
1	k	827	828	375.txt	nd federal laws, regulations and executive orders _NEW_LINE_ k. _NEW_LINE_ loan agreement defaults and remedies _NEW_LINE_ l. _NEW_LINE_ loan rec
1	f	1543	1544	375.txt	r requirements. federal regulation 40 cfr _NEW_LINE_ 35.3135(f) requires that “equivalency” projects funded unde
1	f	542	543	377.txt	blished in _NEW_LINE_ the iup, for a given fiscal year. _NEW_LINE_ (1) _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ to make loans to eligible applicants on the con
1	f	1103	1104	378.txt	lf, the _NEW_LINE_ wpcelf, the wpalp or on any other loan. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ funds will not be disbursed to loan recipients 
1	f	1365	1366	38.txt	e with section 301(b)(1)(c) of the federal _NEW_LINE_ act; _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ ensure consistency with the requirements of a w
1	f	373	374	380.txt	ded from the benefits of the _NEW_LINE_ proposed projects. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ a specific indication that each applicable inte
1	k	730	731	381.txt	description of how all comments were addressed. _NEW_LINE_  _NEW_LINE_ (k) _NEW_LINE_  _NEW_LINE_ calculations showing the necessary user charges
1	f	543	544	382.txt	al services are wpcrlf _NEW_LINE_ eligible and reasonable. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ a procurement certification, wherein the loan a
1	k	1512	1513	382.txt	required to undertake and complete the project. _NEW_LINE_  _NEW_LINE_ (k) _NEW_LINE_  _NEW_LINE_ a copy of all existing or proposed interlocal a
1	f	0	1	386.txt	
1	f	1734	1735	39.txt	e incorporated herein and adopted by reference. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ the effluent limitations promulgated by epa pur
1	f	803	804	390.txt	ed or upon expiration of the deadline in rule _NEW_LINE_ 7.3.f.(6)(d) of these regulations, the department will 
1	f	2378	2379	390.txt	, the disputes _NEW_LINE_ procedures established in appendix f of these regulations will be followed in _NEW_LINE_ order to
1	f	6	7	393.txt	
1	f	143	144	393.txt	 to completion of the requirements of section iii.f.(6) of these _NEW_LINE_ regulations, and until the departmen
1	f	273	274	395.txt	(1) _NEW_LINE_ allowable _NEW_LINE_ (2) _NEW_LINE_ unallowable _NEW_LINE_  _NEW_LINE_ e. _NEW_LINE_  _NEW_LINE_ change orders _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ claims _NEW_LINE_ (1) _NEW_LINE_ allowable _NEW_LINE_ (2) _NEW_LINE_ unallowable _NEW_LINE_  _NEW_LINE_ g. _NEW_LINE_  _NEW_LINE_ mitig
1	k	556	557	395.txt	
1	f	1835	1836	396.txt	r _NEW_LINE_ rehabilitated, except as described in rule 7.2. f.(2)(d) and (e) of these regulations. _NEW_LINE_  _NEW_LINE_ (10) _NEW_LINE_  _NEW_LINE_ not w
1	f	421	422	397.txt	. _NEW_LINE_  _NEW_LINE_ (e) _NEW_LINE_  _NEW_LINE_ preparing the loan application package. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ costs associated with the acquisition of real p
1	k	1062	1063	397.txt	edures, and _NEW_LINE_ maintenance and records management. _NEW_LINE_  _NEW_LINE_ (k) _NEW_LINE_  _NEW_LINE_ administrative services associated with the con
1	f	1519	1520	398.txt	tions and force mains serving as _NEW_LINE_ interceptors). _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ implementation of a nonpoint source management 
1	f	74	75	4.txt	d. wqbel process use _NEW_LINE_ e. wqbels apply to watershed _NEW_LINE_ f. quality assurance _NEW_LINE_ rule 1.2.4 waters difficult to
1	f	509	510	4.txt	ts _NEW_LINE_  _NEW_LINE_ e. procedures for chemical specific screening _NEW_LINE_ f. screening storm water discharges _NEW_LINE_ g. determining 
1	f	1300	1301	400.txt	onable collection system maintenance _NEW_LINE_ equipment. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ the cost of mobile equipment necessary for the 
4	lead	530	534	401.txt	le and/or whose procurement involves an _NEW_LINE_ extended “lead-time” or _NEW_LINE_  _NEW_LINE_ (ii) _NEW_LINE_  _NEW_LINE_ identified as critical by the equ
1	f	184	185	403.txt	ings and the _NEW_LINE_ actual cost of the change order. _NEW_LINE_ (b) _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ claims _NEW_LINE_ (1) _NEW_LINE_  _NEW_LINE_ (2) _NEW_LINE_  _NEW_LINE_ g. _NEW_LINE_  _NEW_LINE_ equitable adjustments for 
1	f	409	410	403.txt	 end of the 30 day period established by rule 7.3.f.(6)(d) of _NEW_LINE_ these regulations, include: _NEW_LINE_ (a) _NEW_LINE_  _NEW_LINE_ the co
1	f	1982	1983	407.txt	ionately from the allowable construction costs. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ facilities for income generation from processed
1	f	1347	1348	408.txt	ions or procedures, and related legal expenses. _NEW_LINE_  _NEW_LINE_ (f) _NEW_LINE_  _NEW_LINE_ costs outside the scope or budget period of the
1	k	1814	1815	408.txt	s of the treatment works. _NEW_LINE_  _NEW_LINE_ (j) _NEW_LINE_  _NEW_LINE_ lease payments. _NEW_LINE_  _NEW_LINE_ (k) _NEW_LINE_  _NEW_LINE_ periodic payment of royalties for the right to 
1	k	0	1	409.txt	
1	f	1722	1723	411.txt	rnmental _NEW_LINE_ review agencies listed in rule 7.3.a.(2)(f). copies of environmental actions will _NEW_LINE_ also be se
1	f	9	10	416.txt	
1	f	1046	1047	420.txt	ion, abatement, and control of air _NEW_LINE_ contaminants. _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ wastewater permit regulations for national poll
1	k	1712	1713	420.txt	gh 21-27-221 mississippi code of _NEW_LINE_ 1972 annotated. _NEW_LINE_  _NEW_LINE_ k. _NEW_LINE_  _NEW_LINE_ mississippi state purchasing laws, title 31, mi
1	f	605	606	421.txt	. _NEW_LINE_  _NEW_LINE_ environmental justice, executive order 12898. _NEW_LINE_  _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ single audit act amendments of 1996, p.l. 104-1
1	k	9	10	422.txt	
1	f	2939	2940	434.txt	ts as required by the wpcrlf program regulations. _NEW_LINE_ f. _NEW_LINE_  _NEW_LINE_ project costs incurred prior to loan award will
1	k	2399	2400	435.txt	he funded project is at least thirty (30) years. _NEW_LINE_  _NEW_LINE_ k. _NEW_LINE_  _NEW_LINE_ the department has the authority to amend any e
1	f	804	805	447.txt	 _NEW_LINE_  _NEW_LINE_ $47,980 _NEW_LINE_  _NEW_LINE_ $4.0m _NEW_LINE_  _NEW_LINE_ $33,526 _NEW_LINE_  _NEW_LINE_ $10.7m _NEW_LINE_  _NEW_LINE_ $39.6m _NEW_LINE_ $50.3m _NEW_LINE_  _NEW_LINE_ f&w _NEW_LINE_  _NEW_LINE_ $29,421 _NEW_LINE_  _NEW_LINE_ $14.6m _NEW_LINE_  _NEW_LINE_ $64.9m _NEW_LINE_  _NEW_LINE_ f&w _NEW_LINE_  _NEW_LINE_ $67,154 _NEW_LINE_  _NEW_LINE_ $5.3m _NEW_LINE_  _NEW_LINE_ 
1	f	834	835	447.txt	.7m _NEW_LINE_  _NEW_LINE_ $39.6m _NEW_LINE_ $50.3m _NEW_LINE_  _NEW_LINE_ f&w _NEW_LINE_  _NEW_LINE_ $29,421 _NEW_LINE_  _NEW_LINE_ $14.6m _NEW_LINE_  _NEW_LINE_ $64.9m _NEW_LINE_  _NEW_LINE_ f&w _NEW_LINE_  _NEW_LINE_ $67,154 _NEW_LINE_  _NEW_LINE_ $5.3m _NEW_LINE_  _NEW_LINE_ $70.2m _NEW_LINE_  _NEW_LINE_ project _NEW_LINE_ description _NEW_LINE_ fo
1	f	1175	1176	447.txt	
1	f	146	147	448.txt	xtension _NEW_LINE_ johnson creek wwtf upgrade _NEW_LINE_ 2mgd to 4mgd _NEW_LINE_  _NEW_LINE_ f&w _NEW_LINE_  _NEW_LINE_ $67,154 _NEW_LINE_  _NEW_LINE_ $5.7m _NEW_LINE_  _NEW_LINE_ $75.9m _NEW_LINE_  _NEW_LINE_ f&w _NEW_LINE_  _NEW_LINE_ $67,154 _NEW_LINE_  _NEW_LINE_ $10.0m _NEW_LINE_  _NEW_LINE_ 
