Sexual Assault, Domestic Violence, Dating Violence	SAAM	ORG	50	54
Sexual Assault, Domestic Violence, Dating Violence	SAAM	ORG	188	192
Sexual Assault, Domestic Violence, Dating Violence	the University Community	ORG	221	245
Sexual Assault, Domestic Violence, Dating Violence	SAVIP	ORG	416	421
Sexual Assault, Domestic Violence, Dating Violence	Carolina	GPE	449	457
Sexual Assault, Domestic Violence, Dating Violence	SAVIP	ORG	1	6
Sexual Assault, Domestic Violence, Dating Violence	Gamecocks Stand Up	ORG	49	67
Sexual Assault, Domestic Violence, Dating Violence	four	CARDINAL	116	120
Sexual Assault, Domestic Violence, Dating Violence	Gamecocks Stand Up	ORG	14	32
Sexual Assault, Domestic Violence, Dating Violence	two	CARDINAL	154	157
Sexual Assault, Domestic Violence, Dating Violence	USCPD	ORG	560	565
Sexual Assault, Domestic Violence, Dating Violence	Carolina	GPE	10	18
Sexual Assault, Domestic Violence, Dating Violence	Carolina Peer Leaders	ORG	10	31
Sexual Assault, Domestic Violence, Dating Violence	CCPL	ORG	33	37
Sexual Assault, Domestic Violence, Dating Violence	Carolina Peer Leaders	ORG	10	31
Sexual Assault, Domestic Violence, Dating Violence	BACCHUS Initiatives of NASPA	ORG	102	130
Sexual Assault, Domestic Violence, Dating Violence	SAVIP	ORG	30	35
Sexual Assault, Domestic Violence, Dating Violence	101	CARDINAL	76	79
Sexual Assault, Domestic Violence, Dating Violence	SAVIP	ORG	79	84
Sexual Assault, Domestic Violence, Dating Violence	101	CARDINAL	8	11
Sexual Assault, Domestic Violence, Dating Violence	three	CARDINAL	18	23
Sexual Assault, Domestic Violence, Dating Violence	SAPU	ORG	177	181
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	the Counseling and Psychiatry Department	ORG	65	105
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	Student Health Services	ORG	122	145
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	SAVIP	ORG	151	156
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	777-8248	CARDINAL	163	171
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	24/7	CARDINAL	173	177
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	SAVIP	ORG	180	185
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	7	17
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	82	92
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	274	284
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	5	15
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	143	153
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	197	207
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	377	387
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	528	538
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	SAVIP	ORG	1	6
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	SAVIP	ORG	174	179
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	the Office of Civil Rights and Title IX Office of Equal Opportunity Program	ORG	77	152
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	479	489
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	Annual Security and Fire Safety Report	ORG	492	530
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	the Midlands Crimestoppers	ORG	59	85
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	1-888	CARDINAL	97	102
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	RAVE Guardian	ORG	194	207
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	DLES	ORG	310	314
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	CRIMESTOPPERS	ORG	400	413
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	RAVE Guardian	ORG	422	435
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	510	520
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	Annual Security and Fire Safety Report	EVENT	523	561
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	5	15
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	Clery	PERSON	145	150
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	University	ORG	214	224
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	Fire Safety Report	ORG	247	265
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	The Universi- ty	PERSON	267	283
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	The University’s Annual Security and Fire Safety Report	ORG	1	56
CONFIDENTIAL REPORTING OF CRIME AND OTHER SERIOUS	South Carolina	GPE	141	155
Crime Prevention	Crime Prevention	ORG	17	33
Crime Prevention	The Division of Law Enforcement and Safety (DLES)	LAW	1	50
Crime Prevention	the year	DATE	113	121
Crime Prevention	DLES	ORG	168	172
Crime Prevention	the year	DATE	278	286
Crime Prevention	•   Residential Safety and Security	ORG	1	36
Crime Prevention	Building Safety and Security	ORG	5	33
Crime Prevention	Campus Safety	ORG	5	18
Crime Prevention	DLES	ORG	77	81
Crime Prevention	The University’s Sexual Assault and Violence Intervention & Prevention	ORG	198	268
Crime Prevention	SAVIP) Office	ORG	270	283
Crime Prevention	DLES	ORG	303	307
Crime Prevention	the DLES Community Relations Unit	ORG	80	113
Crime Prevention	803-777- 4215	CARDINAL	117	130
Crime Prevention	The DLES Office of Crime Prevention	ORG	1	36
Crime Prevention	University 101	ORG	130	144
Crime Prevention	U101	CARDINAL	146	150
Crime Prevention	DLES	ORG	1	5
Crime Prevention	the Community Resource Officer Program	ORG	77	115
Crime Prevention	Community Resource Officers	ORG	117	144
Crime Prevention	CROs	ORG	146	150
Crime Prevention	University Housing	ORG	166	184
Crime Prevention	theThomas Cooper Library	ORG	433	457
Crime Prevention	University Housing	ORG	71	89
Crime Prevention	Housing	ORG	107	114
Crime Prevention	Crisis Management	ORG	100	117
Crime Prevention	Emergency Procedures	ORG	122	142
Crime Prevention	Housing Staff	ORG	5	18
Crime Prevention	All Housing Staff	ORG	1	18
Crime Prevention	Incident Command System	PRODUCT	120	143
Crime Prevention	the Federal Emergency Management Agency	ORG	175	214
Crime Prevention	FEMA	ORG	216	220
Crime Prevention	Housing	ORG	82	89
Crime Prevention	Housing Staff	ORG	1	14
Crime Prevention	Housing Staff	ORG	1	14
Crime Prevention	the Visitation Policy	LAW	38	59
Crime Prevention	the academic year	DATE	316	333
Crime Prevention	one	CARDINAL	127	130
Crime Prevention	one	CARDINAL	134	137
Crime Prevention	Housing Staff	ORG	321	334
Crime Prevention	Housing Staff	ORG	522	535
Crime Prevention	monthly	DATE	629	636
Crime Prevention	the Visitation Policy	LAW	33	54
Crime Prevention	Housing	ORG	22	29
Crime Prevention	Housing and University Community	ORG	192	224
Crime Prevention	The Office of Professional Development	ORG	1	39
Crime Prevention	the Workplace Workshop	EVENT	68	90
Crime Prevention	University	ORG	180	190
Crime Prevention	the Violence Against Women Act	LAW	231	261
Crime Prevention	GreekVillage	GPE	207	219
Crime Prevention	DLES	ORG	221	225
Monitoring and Recording Criminal Activity Includi	one	CARDINAL	185	188
Monitoring and Recording Criminal Activity Includi	DLES	ORG	230	234
Monitoring and Recording Criminal Activity Includi	DLES	ORG	315	319
Monitoring and Recording Criminal Activity Includi	DLES	ORG	501	505
Monitoring and Recording Criminal Activity Includi	University	ORG	561	571
Monitoring and Recording Criminal Activity Includi	the University’s Office of Student Conduct	ORG	633	675
Monitoring and Recording Criminal Activity Includi	Academic Integrity	ORG	680	698
Monitoring and Recording Criminal Activity Includi	Campus Facilities	ORG	11	28
Monitoring and Recording Criminal Activity Includi	Housing	ORG	48	55
Monitoring and Recording Criminal Activity Includi	the Division of Law Enforcement and Safety	LAW	212	254
Monitoring and Recording Criminal Activity Includi	DLES	ORG	256	260
Monitoring and Recording Criminal Activity Includi	DeSaussure	GPE	306	316
Monitoring and Recording Criminal Activity Includi	Thornwell	GPE	318	327
Monitoring and Recording Criminal Activity Includi	Woodrow	FAC	333	340
Monitoring and Recording Criminal Activity Includi	Housing	ORG	392	399
Monitoring and Recording Criminal Activity Includi	DLES	ORG	497	501
Monitoring and Recording Criminal Activity Includi	The Greek Village	LOC	526	543
Monitoring and Recording Criminal Activity Includi	night	TIME	701	706
Monitoring and Recording Criminal Activity Includi	twenty-four hours	TIME	150	167
Monitoring and Recording Criminal Activity Includi	seven days	DATE	175	185
Monitoring and Recording Criminal Activity Includi	Public Buildings	ORG	21	37
Monitoring and Recording Criminal Activity Includi	DLES	ORG	42	46
Monitoring and Recording Criminal Activity Includi	University	ORG	72	82
Monitoring and Recording Criminal Activity Includi	Thomas Cooper Library	ORG	220	241
Monitoring and Recording Criminal Activity Includi	Closed Circuit TV	ORG	247	264
Monitoring and Recording Criminal Activity Includi	University	ORG	394	404
Monitoring and Recording Criminal Activity Includi	DLES	ORG	473	477
Monitoring and Recording Criminal Activity Includi	twenty-four hour	TIME	540	556
Monitoring and Recording Criminal Activity Includi	Coliseums	NORP	20	29
Monitoring and Recording Criminal Activity Includi	Arenas	PERSON	35	41
Monitoring and Recording Criminal Activity Includi	CCTV	ORG	1	5
Monitoring and Recording Criminal Activity Includi	DLES	ORG	124	128
Monitoring and Recording Criminal Activity Includi	DLES	ORG	353	357
Monitoring and Recording Criminal Activity Includi	two	CARDINAL	361	364
Monitoring and Recording Criminal Activity Includi	Emergency Call Boxes	ORG	64	84
Monitoring and Recording Criminal Activity Includi	DLES	ORG	212	216
Monitoring and Recording Criminal Activity Includi	University	ORG	248	258
Monitoring and Recording Criminal Activity Includi	General Campus	ORG	1	15
Monitoring and Recording Criminal Activity Includi	the Division of Law Enforcement and Safety	LAW	43	85
Monitoring and Recording Criminal Activity Includi	certain days of the week and weekends	DATE	87	124
Monitoring and Recording Criminal Activity Includi	night	TIME	312	317
Monitoring and Recording Criminal Activity Includi	DLES	ORG	102	106
Monitoring and Recording Criminal Activity Includi	Facility Services	ORG	178	195
Monitoring and Recording Criminal Activity Includi	the University Community	ORG	261	285
Monitoring and Recording Criminal Activity Includi	DLES	ORG	356	360
Monitoring and Recording Criminal Activity Includi	Housing	ORG	362	369
Monitoring and Recording Criminal Activity Includi	Facility Services	ORG	374	391
Missing Resident Students	DLES	ORG	123	127
Missing Resident Students	803-777-4215	TIME	131	143
Missing Resident Students	911	CARDINAL	152	155
Missing Resident Students	DLES	ORG	157	161
Missing Resident Students	Residence Life	ORG	109	123
Missing Resident Students	DLES	ORG	152	156
Missing Resident Students	Residence Life	ORG	176	190
Missing Resident Students	Student Welfare Inspections	ORG	14	41
Missing Resident Students	DLES	ORG	201	205
Timely Warning Notices	Campus Safety Advisories	ORG	39	63
Timely Warning Notices	the Campus Community	ORG	58	78
Timely Warning Notices	The University of South Carolina	ORG	1	33
Timely Warning Notices	the University Community	ORG	59	83
Timely Warning Notices	the Division of Law Enforcement and Safety	LAW	216	258
Timely Warning Notices	DLES	ORG	260	264
Timely Warning Notices	DLES	ORG	12	16
Timely Warning Notices	the University Community	ORG	154	178
Timely Warning Notices	the University Community	ORG	82	106
Timely Warning Notices	University	ORG	176	186
Timely Warning Notices	Clery Act	LAW	295	304
Timely Warning Notices	DLES	ORG	316	320
Timely Warning Notices	University	ORG	423	433
Timely Warning Notices	University	ORG	50	60
Timely Warning Notices	University	ORG	5	15
Timely Warning Notices	Carolina Alert	ORG	5	19
Timely Warning Notices	Carolina Alert	ORG	5	19
Timely Warning Notices	DLES	ORG	5	9
Timely Warning Notices	the University Community	ORG	48	72
Timely Warning Notices	DLES	ORG	95	99
Timely Warning Notices	DLES	ORG	5	9
Timely Warning Notices	University	ORG	153	163
Emergency Response	the Carolina Community	ORG	130	152
Emergency Response	University	ORG	163	173
Emergency Response	the Carolina Alert System	ORG	215	240
Emergency Response	University	ORG	246	256
Emergency Response	one	CARDINAL	326	329
Emergency Response	the Carolina Alert System	ORG	370	395
Emergency Response	the University of South Carolina Community	ORG	136	178
Emergency Response	University	ORG	184	194
Emergency Response	Carolina Alert	ORG	270	284
Emergency Response	University’s Division of Law Enforcement and Safety	ORG	5	56
Emergency Response	DLES	ORG	58	62
Emergency Response	Emergency Management Coordinator	ORG	64	96
Emergency Response	University’s Executive Policy Group	ORG	18	53
Emergency Response	DLES	ORG	113	117
Emergency Response	University	ORG	52	62
Emergency Response	Facebook	ORG	5	13
Emergency Response	90.5	CARDINAL	5	9
Emergency Response	•   Media Advisory	ORG	1	19
Emergency Response	Alert FM	PRODUCT	216	224
Emergency Response	Carolina Alert	ORG	220	234
Emergency Response	the University Emergency Manage- ment Team Executive Policy Group	ORG	105	170
Emergency Response	the University Public Information Officer	ORG	282	323
Emergency Response	Columbia	GPE	92	100
Emergency Response	DLES	ORG	160	164
Emergency Response	Columbia – Richland 911 Communications Center	ORG	182	227
Emergency Response	The Carolina Alert System	ORG	1	26
Emergency Response	Carolina	GPE	126	134
Emergency Response	at least one	CARDINAL	109	121
Emergency Response	Carolina Alert	ORG	38	52
Emergency Response	Carolina Alert	ORG	35	49
Alcohol And Drug Policies	The University of South Carolina	ORG	1	33
Alcohol And Drug Policies	The University	ORG	94	108
Alcohol And Drug Policies	the Drug- Free Schools and Communities Act	LAW	131	173
Alcohol And Drug Policies	1989	DATE	177	181
Alcohol And Drug Policies	the Office of Substance Abuse Prevention and Education	LAW	202	256
Alcohol And Drug Policies	SAPE	ORG	258	262
Alcohol And Drug Policies	Student Affairs	ORG	310	325
Alcohol And Drug Policies	Academic Support	ORG	330	346
Alcohol And Drug Policies	University	ORG	5	15
Alcohol And Drug Policies	Student Affairs	ORG	224	239
Alcohol And Drug Policies	Academic Support	ORG	244	260
Alcohol And Drug Policies	Sub- stancesAbusePreventionandEducation	ORG	276	315
Alcohol And Drug Policies	(803) 777-3933	CARDINAL	463	477
Alcohol And Drug Policies	The Division of Law Enforcement and Safety (DLES	LAW	1	49
Alcohol And Drug Policies	the Office of Student Conduct and Academic Integrity	ORG	70	122
Alcohol And Drug Policies	OSC	ORG	124	127
Alcohol And Drug Policies	SAPE	ORG	133	137
Alcohol And Drug Policies	OSC	ORG	328	331
Alcohol And Drug Policies	OSC	ORG	507	510
Alcohol And Drug Policies	first	ORDINAL	657	662
Alcohol And Drug Policies	Pre-Trial Intervention	ORG	746	768
Alcohol And Drug Policies	OSC	ORG	876	879
Alcohol And Drug Policies	under the age of 21	DATE	11	30
Alcohol And Drug Policies	under 21 years of age	DATE	153	174
Alcohol And Drug Policies	the University of South Carolina	ORG	187	219
Alcohol And Drug Policies	Columbia	GPE	222	230
Alcohol And Drug Policies	21 years of age and older	DATE	26	51
Alcohol And Drug Policies	the University of South Carolina	ORG	71	103
Alcohol And Drug Policies	Columbia	GPE	106	114
Alcohol And Drug Policies	University	ORG	69	79
Alcohol And Drug Policies	the Office of the Dean of Students	ORG	138	172
Alcohol And Drug Policies	the Alcohol Event Registration Form	LAW	193	228
Alcohol And Drug Policies	University	ORG	80	90
Alcohol And Drug Policies	University	ORG	101	111
Alcohol And Drug Policies	University	ORG	45	55
Alcohol And Drug Policies	the Alcohol Event Registration Form	ORG	101	136
Alcohol And Drug Policies	the Student Code of Conduct	LAW	25	52
Alcohol And Drug Policies	the General Guidelines for the University Community	LAW	57	108
Alcohol And Drug Policies	the Family Educational Rights and Privacy Act	LAW	237	282
Alcohol And Drug Policies	FERPA”)	LAW	285	292
Alcohol And Drug Policies	University	ORG	298	308
Alcohol And Drug Policies	under the age of 21	DATE	412	431
Alcohol And Drug Policies	University	ORG	510	520
Alcohol And Drug Policies	University	ORG	587	597
Alcohol And Drug Policies	the age of 21	DATE	654	667
Alcohol And Drug Policies	University	ORG	850	860
Alcohol And Drug Policies	University Housing	ORG	895	913
Alcohol And Drug Policies	University	ORG	999	1009
Alcohol And Drug Policies	second	ORDINAL	1054	1060
Alcohol And Drug Policies	University	ORG	1078	1088
Alcohol And Drug Policies	the University’s Student Care and Outreach Team	ORG	1114	1161
Alcohol And Drug Policies	under the age of 21	DATE	1208	1227
Alcohol And Drug Policies	Consent to Release Information	WORK_OF_ART	1341	1371
Alcohol And Drug Policies	the Office of Student Conduct	ORG	1389	1418
Alcohol And Drug Policies	The University of South Carolina	ORG	1	33
Alcohol And Drug Policies	Columbia	GPE	36	44
Alcohol And Drug Policies	the South Carolina Code of Laws	LAW	197	228
Alcohol And Drug Policies	Title 44	LAW	230	238
Alcohol And Drug Policies	Chapter 53	LAW	240	250
Alcohol And Drug Policies	South Carolina	GPE	326	340
Alcohol And Drug Policies	the Student Code of Conduct	LAW	41	68
Alcohol And Drug Policies	University	ORG	182	192
Alcohol And Drug Policies	the Student Code of Conduct	LAW	307	334
Alcohol And Drug Policies	University	ORG	409	419
Alcohol And Drug Policies	the Carolina Community	ORG	476	498
Alcohol And Drug Policies	University	ORG	531	541
Alcohol And Drug Policies	The Substance Abuse Prevention and Education Office	ORG	1	52
Alcohol And Drug Policies	SAPE	ORG	54	58
Alcohol And Drug Policies	third	ORDINAL	78	83
Alcohol And Drug Policies	the Strom Thurmond Wellness and Fitness Center	FAC	93	139
Alcohol And Drug Policies	Monday	DATE	152	158
Alcohol And Drug Policies	Friday	DATE	167	173
Alcohol And Drug Policies	regular business hours	TIME	181	203
Alcohol And Drug Policies	SAPE	ORG	205	209
Alcohol And Drug Policies	SAPE	ORG	370	374
Alcohol And Drug Policies	Columbia	GPE	475	483
Alcohol And Drug Policies	Midlands	GPE	488	496
Alcohol And Drug Policies	South Carolina	GPE	505	519
Alcohol And Drug Policies	two	CARDINAL	279	282
Alcohol And Drug Policies	SAPE	ORG	319	323
Alcohol And Drug Policies	STIR	ORG	388	392
Alcohol And Drug Policies	AlcoholEdu: AlcoholEdu	ORG	1	23
Alcohol And Drug Policies	two	CARDINAL	177	180
Alcohol And Drug Policies	about two and a half hours	TIME	237	263
Alcohol And Drug Policies	approximately 15 minutes	TIME	341	365
Alcohol And Drug Policies	30-45 days	DATE	380	390
Alcohol And Drug Policies	first	ORDINAL	401	406
Alcohol And Drug Policies	AlcoholEdu	ORG	484	494
Alcohol And Drug Policies	AlcoholEdu	GPE	229	239
Alcohol And Drug Policies	two	CARDINAL	259	262
Alcohol And Drug Policies	around an hour and a half	TIME	283	308
Alcohol And Drug Policies	30-45 day	DATE	330	339
Alcohol And Drug Policies	Part II	EVENT	379	386
Alcohol And Drug Policies	about 15 minutes	TIME	400	416
Criminal statistics	the Annual Security and Fire Safety Report	LAW	19	61
Criminal statistics	University	ORG	123	133
Criminal statistics	the preceding calendar year	DATE	141	168
Criminal statistics	the preceding three calendar years	DATE	221	255
Criminal statistics	DLES	ORG	1	5
Criminal statistics	annual	DATE	24	30
Criminal statistics	University Campus Security Authorities	ORG	96	134
Criminal statistics	DLES	ORG	136	140
Criminal statistics	Richland County	GPE	157	172
Criminal statistics	Department	ORG	183	193
Criminal statistics	the City of Columbia Police Department	ORG	198	236
Criminal statistics	the Lexis/Nexis Community Crime Map	EVENT	289	324
Criminal statistics	The Community Crime Map (www.communitycrimemap.com)	ORG	1	52
Criminal statistics	Community Crime Map	ORG	231	250
Criminal statistics	DLES	ORG	259	263
Criminal statistics	Richland County	GPE	269	284
Criminal statistics	Department	ORG	295	305
Criminal statistics	City of Columbia Police Department	ORG	311	345
Criminal statistics	DLES	ORG	435	439
Criminal statistics	the Annual Security and Fire Safety Report	ORG	456	498
Criminal statistics	Community Crime Map	ORG	25	44
Criminal statistics	Columbia	GPE	150	158
Criminal statistics	South Carolina	GPE	160	174
Criminal statistics	the South Carolina Law Enforcement Division	ORG	49	92
Criminal statistics	SLED	ORG	94	98
Criminal statistics	Campus Student Housing	ORG	56	78
Criminal statistics	the University of South Carolina	ORG	213	245
Criminal statistics	The Clery Act	LAW	1	14
Criminal statistics	University	ORG	28	38
Criminal statistics	the United States Department of Education	ORG	130	171
Criminal statistics	Clery Geography	WORK_OF_ART	254	269
Criminal statistics	On Campus	WORK_OF_ART	287	296
Criminal statistics	On Campus Residence Halls)	WORK_OF_ART	322	348
Criminal statistics	Non-Campus	ORG	350	360
Criminal statistics	Public Property	ORG	366	381
Criminal statistics	the Clery Act	LAW	17	30
Criminal statistics	1	CARDINAL	101	102
Criminal statistics	University	ORG	182	192
Criminal statistics	University	ORG	233	243
Criminal statistics	University	ORG	284	294
Criminal statistics	University	ORG	335	345
Criminal statistics	University	ORG	51	61
Criminal statistics	University	ORG	90	100
Criminal statistics	University	ORG	143	153
Criminal statistics	2	CARDINAL	1	2
Criminal statistics	Non-Campus	ORG	4	14
Criminal statistics	University	ORG	83	93
Criminal statistics	University	ORG	115	125
Criminal statistics	University	ORG	381	391
Criminal statistics	3	CARDINAL	1	2
Criminal statistics	On-Campus	ORG	15	24
Criminal statistics	University	ORG	55	65
Criminal statistics	Non-Campus	ORG	127	137
Criminal statistics	Williams-Brice Stadium	FAC	152	174
Criminal statistics	Horseshoe	FAC	245	254
Criminal statistics	“Clery Crimes	LAW	44	57
Criminal statistics	The Clery Crimes consist of four categories of offenses: 1) Index Crimes	LAW	60	132
Criminal statistics	2	CARDINAL	134	135
Criminal statistics	3	CARDINAL	172	173
Criminal statistics	4	CARDINAL	192	193
Criminal statistics	Possession Crimes	WORK_OF_ART	195	212
Criminal statistics	1	CARDINAL	27	28
Criminal statistics	Murder/Non-Negligent Manslaughter; 2) Manslaughter by Negligence; 3) Sexual Assault 4) Robbery; 5) Aggravated Assault; 6) Burglary; 7) Motor Vehicle Theft	LAW	30	184
Criminal statistics	Mopeds	ORG	196	202
Criminal statistics	8	CARDINAL	209	210
Criminal statistics	The Violence Against Women Act Crimes	LAW	219	256
Criminal statistics	1	CARDINAL	266	267
Criminal statistics	2	CARDINAL	288	289
Criminal statistics	3	CARDINAL	312	313
Criminal statistics	University	ORG	198	208
Criminal statistics	1	CARDINAL	305	306
Criminal statistics	Larceny-Theft	LAW	308	321
Criminal statistics	2	CARDINAL	323	324
Criminal statistics	3	CARDINAL	342	343
Criminal statistics	4	CARDINAL	362	363
Criminal statistics	) Destruction/Damage/Vandalism of Property	LAW	363	405
Criminal statistics	1) Weapons Possession; 2) Drug Offenses	LAW	71	110
Criminal statistics	3) Alcohol Offenses	LAW	116	135
Criminal statistics	19    ‘20	CARDINAL	2	11
Criminal statistics	21         ‘19	CARDINAL	25	39
Criminal statistics	20         ‘21	CARDINAL	47	61
Criminal statistics	0	CARDINAL	88	89
Criminal statistics	0	CARDINAL	96	97
Criminal statistics	0	CARDINAL	106	107
Criminal statistics	0	CARDINAL	116	117
Criminal statistics	0	CARDINAL	127	128
Criminal statistics	0	CARDINAL	138	139
Criminal statistics	0	CARDINAL	111	112
Criminal statistics	0	CARDINAL	133	134
Criminal statistics	8           2	CARDINAL	60	73
Criminal statistics	0         0	CARDINAL	112	123
Criminal statistics	0          0	CARDINAL	132	144
Criminal statistics	1	CARDINAL	132	133
Criminal statistics	1	CARDINAL	154	155
Criminal statistics	0         0	CARDINAL	112	123
Criminal statistics	0          0	CARDINAL	132	144
Criminal statistics	0          0	CARDINAL	132	144
Criminal statistics	0         0	CARDINAL	112	123
Criminal statistics	1          0	CARDINAL	132	144
Criminal statistics	2           0	CARDINAL	132	145
Criminal statistics	0         0	CARDINAL	112	123
Criminal statistics	0           0	CARDINAL	132	145
Criminal statistics	14     10	CARDINAL	37	46
Criminal statistics	1         0	CARDINAL	94	105
Criminal statistics	0         0	CARDINAL	112	123
Criminal statistics	0	CARDINAL	144	145
Criminal statistics	15     12	CARDINAL	37	46
Criminal statistics	1           2	CARDINAL	132	145
Criminal statistics	19	CARDINAL	2	4
Criminal statistics	20         ‘21	CARDINAL	13	27
Criminal statistics	19         ‘20	CARDINAL	35	49
Criminal statistics	21    ‘19	CARDINAL	57	66
Criminal statistics	20       ‘21	CARDINAL	75	87
Criminal statistics	19	CARDINAL	107	109
Criminal statistics	0       0	CARDINAL	117	126
Criminal statistics	0        1	CARDINAL	138	148
Criminal statistics	4         2	CARDINAL	66	77
Criminal statistics	0         0	CARDINAL	96	107
Criminal statistics	2       0	CARDINAL	116	125
Criminal statistics	0        2	CARDINAL	137	147
Criminal statistics	12          4	CARDINAL	26	39
Criminal statistics	11          3	CARDINAL	49	62
Criminal statistics	0	CARDINAL	111	112
Criminal statistics	0	CARDINAL	119	120
Criminal statistics	0	CARDINAL	132	133
Criminal statistics	0	CARDINAL	141	142
Criminal statistics	19     ‘20	CARDINAL	2	12
Criminal statistics	21   ‘19	CARDINAL	19	27
Criminal statistics	20    ‘21	CARDINAL	31	40
Criminal statistics	1    0	CARDINAL	76	82
Criminal statistics	0     0	CARDINAL	87	94
Criminal statistics	6      5	CARDINAL	99	107
Criminal statistics	1     85	CARDINAL	87	95
Criminal statistics	19      27	CARDINAL	100	110
Criminal statistics	5      2      1	CARDINAL	56	71
Criminal statistics	1     0	CARDINAL	75	82
Criminal statistics	19     ‘20	CARDINAL	2	12
Criminal statistics	21   ‘19	CARDINAL	19	27
Criminal statistics	20   ‘21	CARDINAL	32	40
Criminal statistics	1      0	CARDINAL	99	107
Criminal statistics	17    10	CARDINAL	87	95
Criminal statistics	17	CARDINAL	108	110
Criminal statistics	University	ORG	5	15
Criminal statistics	2019	DATE	82	86
Criminal statistics	2020	DATE	100	104
Criminal statistics	University	ORG	120	130
Criminal statistics	two	CARDINAL	145	148
Criminal statistics	first	ORDINAL	166	171
Criminal statistics	On Campus	WORK_OF_ART	215	224
Criminal statistics	second	ORDINAL	239	245
Criminal statistics	Aggravated Assault	EVENT	254	272
Criminal statistics	“On Campus	FAC	295	305
Criminal statistics	2021	DATE	311	315
Criminal statistics	1	CARDINAL	327	328
Criminal statistics	The University’s Division of Law Enforcement and Safety	ORG	1	56
Criminal statistics	1	CARDINAL	8	9
Criminal statistics	2	CARDINAL	33	34
Criminal statistics	0	CARDINAL	59	60
Annual Fire Safety Report	Housing	ORG	5	12
Annual Fire Safety Report	the DLES Records Unit	ORG	42	63
Annual Fire Safety Report	1415 Henderson Street	FAC	75	96
Annual Fire Safety Report	Columbia	GPE	98	106
Annual Fire Safety Report	South Carolina	GPE	108	122
Annual Fire Safety Report	29208	CARDINAL	123	128
Annual Fire Safety Report	Resident Mentor	PERSON	326	341
Annual Fire Safety Report	first	ORDINAL	411	416
Annual Fire Safety Report	weekly	DATE	417	423
Annual Fire Safety Report	DLES Fire Safety	ORG	1	17
Annual Fire Safety Report	the semester	DATE	116	128
Annual Fire Safety Report	DLES	ORG	1	5
Annual Fire Safety Report	annual	DATE	15	21
Annual Fire Safety Report	“Fire Safety Awareness Day	EVENT	22	48
Annual Fire Safety Report	“National Fire Safety Week	EVENT	67	93
Annual Fire Safety Report	October of each year	DATE	98	118
Annual Fire Safety Report	The Columbia Fire Department	ORG	301	329
Annual Fire Safety Report	911	CARDINAL	35	38
Annual Fire Safety Report	Columbia Fire Department	ORG	73	97
Annual Fire Safety Report	DLES – Fire Safety Office	ORG	196	221
Annual Fire Safety Report	the Columbia Fire Department	ORG	300	328
Annual Fire Safety Report	DLES	ORG	332	336
Annual Fire Safety Report	one	CARDINAL	363	366
Annual Fire Safety Report	University	ORG	5	15
Annual Fire Safety Report	DLES	ORG	109	113
Annual Fire Safety Report	Underwriters Laboratories	ORG	137	162
Annual Fire Safety Report	one cubic foot and/or 700 watts	QUANTITY	306	337
Annual Fire Safety Report	One	CARDINAL	348	351
Annual Fire Safety Report	University	ORG	466	476
Annual Fire Safety Report	one	CARDINAL	742	745
