Sexual Assault, Domestic Violence, Dating Violence	IX	I-MISC	121	123
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	257	267
Sexual Assault, Domestic Violence, Dating Violence	Community	I-ORG	268	277
Sexual Assault, Domestic Violence, Dating Violence	Title	B-MISC	315	320
Sexual Assault, Domestic Violence, Dating Violence	IX	I-MISC	321	323
Sexual Assault, Domestic Violence, Dating Violence	Title	B-MISC	422	427
Sexual Assault, Domestic Violence, Dating Violence	IX	I-MISC	428	430
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	92	93
Sexual Assault, Domestic Violence, Dating Violence	##CR	I-ORG	93	95
Sexual Assault, Domestic Violence, Dating Violence	-	I-ORG	95	96
Sexual Assault, Domestic Violence, Dating Violence	T	I-ORG	96	97
Sexual Assault, Domestic Violence, Dating Violence	##IX	I-ORG	97	99
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	246	256
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	374	375
Sexual Assault, Domestic Violence, Dating Violence	##CR	I-ORG	375	377
Sexual Assault, Domestic Violence, Dating Violence	-	I-ORG	377	378
Sexual Assault, Domestic Violence, Dating Violence	T	I-ORG	378	379
Sexual Assault, Domestic Violence, Dating Violence	##IX	I-ORG	379	381
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	446	447
Sexual Assault, Domestic Violence, Dating Violence	##CR	I-ORG	447	449
Sexual Assault, Domestic Violence, Dating Violence	-	I-ORG	449	450
Sexual Assault, Domestic Violence, Dating Violence	T	I-ORG	450	451
Sexual Assault, Domestic Violence, Dating Violence	##IX	I-ORG	451	453
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	51	61
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	79	80
Sexual Assault, Domestic Violence, Dating Violence	##CR	I-ORG	80	82
Sexual Assault, Domestic Violence, Dating Violence	-	I-ORG	82	83
Sexual Assault, Domestic Violence, Dating Violence	T	I-ORG	83	84
Sexual Assault, Domestic Violence, Dating Violence	##IX	I-ORG	84	86
Sexual Assault, Domestic Violence, Dating Violence	Title	B-MISC	471	476
Sexual Assault, Domestic Violence, Dating Violence	IX	I-MISC	477	479
Sexual Assault, Domestic Violence, Dating Violence	Un	B-ORG	708	710
Sexual Assault, Domestic Violence, Dating Violence	##S	I-ORG	714	715
Sexual Assault, Domestic Violence, Dating Violence	##outh	I-ORG	715	719
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	719	720
Sexual Assault, Domestic Violence, Dating Violence	##aro	I-ORG	720	723
Sexual Assault, Domestic Violence, Dating Violence	##lina	I-ORG	723	727
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	1	7
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	8	10
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	11	18
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	19	22
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	22	26
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	27	30
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	31	39
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	40	42
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	45	49
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	5	11
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	12	14
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	15	22
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	23	26
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	26	30
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	31	34
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	35	43
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	44	46
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	49	53
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	55	57
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	57	58
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	303	313
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	316	320
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	321	323
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	324	327
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	1	3
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	3	4
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	55	59
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	60	62
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	63	66
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	66	70
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	163	173
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	293	303
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	309	319
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	368	372
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	373	375
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	376	379
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	379	383
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	474	484
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	1	3
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	3	4
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	81	91
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	117	121
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	122	124
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	125	128
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	128	132
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	144	146
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	146	147
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	179	181
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	181	183
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	185	187
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	187	189
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	189	190
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	192	193
Sexual Assault, Domestic Violence, Dating Violence	T	I-ORG	196	197
Sexual Assault, Domestic Violence, Dating Violence	##IX	I-ORG	197	199
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	298	300
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	300	301
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	387	389
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	389	391
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	38	40
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	40	41
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	182	184
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	184	185
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	295	297
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	297	298
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	315	319
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	320	322
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	323	326
Sexual Assault, Domestic Violence, Dating Violence	Carolina	B-ORG	482	490
Sexual Assault, Domestic Violence, Dating Violence	Judicial	I-ORG	491	499
Sexual Assault, Domestic Violence, Dating Violence	Council	I-ORG	500	507
Sexual Assault, Domestic Violence, Dating Violence	Con	B-MISC	36	39
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	39	43
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	44	46
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	47	50
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	50	54
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	69	71
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	71	72
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	285	289
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	290	292
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	293	296
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	296	300
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	86	88
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	88	90
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	90	91
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	93	95
Sexual Assault, Domestic Violence, Dating Violence	##CA	I-ORG	95	97
Sexual Assault, Domestic Violence, Dating Violence	##I	I-ORG	97	98
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	100	102
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	102	104
Sexual Assault, Domestic Violence, Dating Violence	Hearing	B-ORG	58	65
Sexual Assault, Domestic Violence, Dating Violence	Council	B-ORG	77	84
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	69	72
Sexual Assault, Domestic Violence, Dating Violence	Hearing	I-MISC	77	84
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	86	96
Sexual Assault, Domestic Violence, Dating Violence	Student	B-MISC	36	43
Sexual Assault, Domestic Violence, Dating Violence	Code	I-MISC	44	48
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	49	51
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	52	55
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	55	59
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	93	103
Sexual Assault, Domestic Violence, Dating Violence	Council	B-ORG	85	92
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	5	7
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	7	8
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	46	50
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	51	53
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	54	57
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	57	61
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	192	202
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	18	28
Sexual Assault, Domestic Violence, Dating Violence	Housing	I-LOC	29	36
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	14	20
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	36	46
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	63	69
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	70	72
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	73	80
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	81	84
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	84	88
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	89	92
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	93	101
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	102	104
Sexual Assault, Domestic Violence, Dating Violence	##te	I-ORG	104	106
Sexual Assault, Domestic Violence, Dating Violence	##g	I-ORG	106	107
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	107	111
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	113	115
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	115	116
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	134	144
Sexual Assault, Domestic Violence, Dating Violence	Contact	I-MISC	21	28
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	29	35
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	63	65
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	65	66
Sexual Assault, Domestic Violence, Dating Violence	Contact	I-MISC	165	172
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	173	179
Sexual Assault, Domestic Violence, Dating Violence	Student	B-MISC	202	209
Sexual Assault, Domestic Violence, Dating Violence	Code	I-MISC	210	214
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	215	217
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	218	221
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	221	225
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	254	256
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	256	257
Sexual Assault, Domestic Violence, Dating Violence	USC	B-ORG	5	8
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	42	48
Sexual Assault, Domestic Violence, Dating Violence	USC	B-ORG	89	92
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	183	189
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	190	192
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	193	200
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	201	204
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	204	208
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	209	212
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	213	221
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	222	224
Sexual Assault, Domestic Violence, Dating Violence	##te	I-ORG	224	226
Sexual Assault, Domestic Violence, Dating Violence	##g	I-ORG	226	227
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	227	231
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	316	322
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	482	488
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	71	77
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	78	80
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	81	88
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	89	92
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	92	96
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	97	100
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	101	109
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	110	112
Sexual Assault, Domestic Violence, Dating Violence	##te	I-ORG	112	114
Sexual Assault, Domestic Violence, Dating Violence	##g	I-ORG	114	115
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	115	119
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	138	140
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	140	142
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	142	143
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	148	150
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	150	152
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	5	15
Sexual Assault, Domestic Violence, Dating Violence	Ma	B-ORG	201	203
Sexual Assault, Domestic Violence, Dating Violence	##trate	B-ORG	206	211
Sexual Assault, Domestic Violence, Dating Violence	’	I-ORG	211	212
Sexual Assault, Domestic Violence, Dating Violence	s	I-ORG	212	213
Sexual Assault, Domestic Violence, Dating Violence	Office	I-ORG	214	220
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	312	314
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	314	316
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	316	317
Sexual Assault, Domestic Violence, Dating Violence	Office	I-ORG	318	324
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	329	331
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	331	333
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	87	89
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	89	90
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	74	76
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	76	77
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	146	148
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	148	149
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	206	216
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	27	33
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	34	36
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	37	44
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	45	48
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	48	52
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	53	56
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	57	65
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	66	68
Sexual Assault, Domestic Violence, Dating Violence	##te	I-ORG	68	70
Sexual Assault, Domestic Violence, Dating Violence	##g	I-ORG	70	71
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	71	75
Sexual Assault, Domestic Violence, Dating Violence	Carolina	B-ORG	103	111
Sexual Assault, Domestic Violence, Dating Violence	Judicial	I-ORG	112	120
Sexual Assault, Domestic Violence, Dating Violence	Council	I-ORG	121	128
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	213	223
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	289	291
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	291	292
Sexual Assault, Domestic Violence, Dating Violence	Hearing	B-ORG	92	99
Sexual Assault, Domestic Violence, Dating Violence	Council	I-ORG	100	107
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	36	46
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-ORG	1	7
Sexual Assault, Domestic Violence, Dating Violence	Assault	I-ORG	8	15
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	16	19
Sexual Assault, Domestic Violence, Dating Violence	Violence	I-ORG	20	28
Sexual Assault, Domestic Violence, Dating Violence	Inter	I-ORG	29	34
Sexual Assault, Domestic Violence, Dating Violence	##vention	I-ORG	34	41
Sexual Assault, Domestic Violence, Dating Violence	&	I-ORG	42	43
Sexual Assault, Domestic Violence, Dating Violence	Prevention	I-ORG	44	54
Sexual Assault, Domestic Violence, Dating Violence	Office	I-ORG	55	61
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	63	65
Sexual Assault, Domestic Violence, Dating Violence	##VI	B-ORG	65	67
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	67	68
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-MISC	1	7
Sexual Assault, Domestic Violence, Dating Violence	Assault	I-MISC	8	15
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	16	19
Sexual Assault, Domestic Violence, Dating Violence	Violence	I-MISC	20	28
Sexual Assault, Domestic Violence, Dating Violence	Prevention	I-MISC	44	54
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	56	58
Sexual Assault, Domestic Violence, Dating Violence	Student	B-ORG	76	83
Sexual Assault, Domestic Violence, Dating Violence	Health	I-ORG	84	90
Sexual Assault, Domestic Violence, Dating Violence	Services	I-ORG	91	99
Sexual Assault, Domestic Violence, Dating Violence	Thomson	B-LOC	142	149
Sexual Assault, Domestic Violence, Dating Violence	Building	I-LOC	150	158
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	160	162
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	162	164
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	164	165
Sexual Assault, Domestic Violence, Dating Violence	U	B-ORG	243	244
Sexual Assault, Domestic Violence, Dating Violence	##of	I-ORG	244	246
Sexual Assault, Domestic Violence, Dating Violence	##SC	I-ORG	246	248
Sexual Assault, Domestic Violence, Dating Violence	-	I-ORG	248	249
Sexual Assault, Domestic Violence, Dating Violence	Columbia	I-ORG	249	257
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	392	394
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	394	396
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	396	397
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	17	19
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	19	21
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	21	22
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	307	317
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	410	412
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	414	415
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	501	511
Sexual Assault, Domestic Violence, Dating Violence	101	I-MISC	512	515
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	1	3
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	3	5
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	5	6
Sexual Assault, Domestic Violence, Dating Violence	P	B-ORG	235	236
Sexual Assault, Domestic Violence, Dating Violence	##rism	I-ORG	236	240
Sexual Assault, Domestic Violence, Dating Violence	##a	I-ORG	240	241
Sexual Assault, Domestic Violence, Dating Violence	Health	I-ORG	242	248
Sexual Assault, Domestic Violence, Dating Violence	Rich	I-LOC	249	253
Sexual Assault, Domestic Violence, Dating Violence	##land	I-LOC	253	257
Sexual Assault, Domestic Violence, Dating Violence	Medical	B-LOC	272	279
Sexual Assault, Domestic Violence, Dating Violence	Park	I-LOC	280	284
Sexual Assault, Domestic Violence, Dating Violence	Dr	I-LOC	285	287
Sexual Assault, Domestic Violence, Dating Violence	Columbia	B-LOC	290	298
Sexual Assault, Domestic Violence, Dating Violence	SC	B-LOC	300	302
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	381	383
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	383	385
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	385	386
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	592	594
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	594	596
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	596	597
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	656	658
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	658	660
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	660	661
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	739	745
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	746	748
Sexual Assault, Domestic Violence, Dating Violence	Civil	I-ORG	749	754
Sexual Assault, Domestic Violence, Dating Violence	Rights	I-ORG	755	761
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	762	765
Sexual Assault, Domestic Violence, Dating Violence	IX	I-ORG	771	773
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	900	901
Sexual Assault, Domestic Violence, Dating Violence	##CR	I-ORG	901	903
Sexual Assault, Domestic Violence, Dating Violence	##TI	I-ORG	903	905
Sexual Assault, Domestic Violence, Dating Violence	##X	I-ORG	905	906
Sexual Assault, Domestic Violence, Dating Violence	U	B-ORG	919	920
Sexual Assault, Domestic Violence, Dating Violence	##of	I-ORG	920	922
Sexual Assault, Domestic Violence, Dating Violence	##SC	I-ORG	922	924
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	986	988
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	988	990
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	990	991
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-MISC	106	112
Sexual Assault, Domestic Violence, Dating Violence	Assault	I-MISC	113	120
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	121	124
Sexual Assault, Domestic Violence, Dating Violence	Violence	I-MISC	125	133
Sexual Assault, Domestic Violence, Dating Violence	Inter	I-ORG	134	139
Sexual Assault, Domestic Violence, Dating Violence	##vention	I-ORG	139	146
Sexual Assault, Domestic Violence, Dating Violence	&	I-ORG	147	148
Sexual Assault, Domestic Violence, Dating Violence	Prevention	I-ORG	149	159
Sexual Assault, Domestic Violence, Dating Violence	Thomson	B-LOC	206	213
Sexual Assault, Domestic Violence, Dating Violence	Building	I-LOC	214	222
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-MISC	31	37
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	180	182
Sexual Assault, Domestic Violence, Dating Violence	SA	B-MISC	328	330
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	66	68
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	68	70
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	152	158
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	159	161
Sexual Assault, Domestic Violence, Dating Violence	Civil	I-ORG	162	167
Sexual Assault, Domestic Violence, Dating Violence	Rights	I-ORG	168	174
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	175	178
Sexual Assault, Domestic Violence, Dating Violence	Title	I-ORG	179	184
Sexual Assault, Domestic Violence, Dating Violence	IX	I-ORG	185	187
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	207	209
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	209	211
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	211	212
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	280	282
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	282	284
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	284	285
Sexual Assault, Domestic Violence, Dating Violence	Counsel	B-ORG	287	294
Sexual Assault, Domestic Violence, Dating Violence	##ing	I-ORG	294	297
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	298	301
Sexual Assault, Domestic Violence, Dating Violence	P	I-ORG	302	303
Sexual Assault, Domestic Violence, Dating Violence	##sy	I-ORG	303	305
Sexual Assault, Domestic Violence, Dating Violence	##chia	I-ORG	305	309
Sexual Assault, Domestic Violence, Dating Violence	##try	I-ORG	309	312
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-MISC	1	7
Sexual Assault, Domestic Violence, Dating Violence	Assault	I-MISC	8	15
Sexual Assault, Domestic Violence, Dating Violence	##hip	I-MISC	26	29
Sexual Assault, Domestic Violence, Dating Violence	Da	I-MISC	35	37
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	5	15
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	16	18
Sexual Assault, Domestic Violence, Dating Violence	South	I-ORG	19	24
Sexual Assault, Domestic Violence, Dating Violence	Carolina	I-ORG	25	33
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	190	200
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	20	30
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-MISC	97	103
Sexual Assault, Domestic Violence, Dating Violence	Assault	I-MISC	104	111
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	112	115
Sexual Assault, Domestic Violence, Dating Violence	Violence	I-MISC	116	124
Sexual Assault, Domestic Violence, Dating Violence	Inter	I-ORG	125	130
Sexual Assault, Domestic Violence, Dating Violence	&	I-ORG	138	139
Sexual Assault, Domestic Violence, Dating Violence	Prevention	I-ORG	140	150
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	152	154
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	160	162
Sexual Assault, Domestic Violence, Dating Violence	Thomson	B-LOC	184	191
Sexual Assault, Domestic Violence, Dating Violence	Building	I-LOC	192	200
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	1	3
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	3	5
