Sexual Assault, Domestic Violence, Dating Violence	IX	I-MISC	120	122
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	256	266
Sexual Assault, Domestic Violence, Dating Violence	Community	I-ORG	267	276
Sexual Assault, Domestic Violence, Dating Violence	Title	B-MISC	314	319
Sexual Assault, Domestic Violence, Dating Violence	IX	I-MISC	320	322
Sexual Assault, Domestic Violence, Dating Violence	Title	B-MISC	421	426
Sexual Assault, Domestic Violence, Dating Violence	IX	I-MISC	427	429
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	91	92
Sexual Assault, Domestic Violence, Dating Violence	##CR	I-ORG	92	94
Sexual Assault, Domestic Violence, Dating Violence	-	I-ORG	94	95
Sexual Assault, Domestic Violence, Dating Violence	T	I-ORG	95	96
Sexual Assault, Domestic Violence, Dating Violence	##IX	I-ORG	96	98
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	245	255
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	373	374
Sexual Assault, Domestic Violence, Dating Violence	##CR	I-ORG	374	376
Sexual Assault, Domestic Violence, Dating Violence	-	I-ORG	376	377
Sexual Assault, Domestic Violence, Dating Violence	T	I-ORG	377	378
Sexual Assault, Domestic Violence, Dating Violence	##IX	I-ORG	378	380
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	445	446
Sexual Assault, Domestic Violence, Dating Violence	##CR	I-ORG	446	448
Sexual Assault, Domestic Violence, Dating Violence	-	I-ORG	448	449
Sexual Assault, Domestic Violence, Dating Violence	T	I-ORG	449	450
Sexual Assault, Domestic Violence, Dating Violence	##IX	I-ORG	450	452
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	50	60
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	78	79
Sexual Assault, Domestic Violence, Dating Violence	##CR	I-ORG	79	81
Sexual Assault, Domestic Violence, Dating Violence	-	I-ORG	81	82
Sexual Assault, Domestic Violence, Dating Violence	T	I-ORG	82	83
Sexual Assault, Domestic Violence, Dating Violence	##IX	I-ORG	83	85
Sexual Assault, Domestic Violence, Dating Violence	Title	B-MISC	470	475
Sexual Assault, Domestic Violence, Dating Violence	IX	I-MISC	476	478
Sexual Assault, Domestic Violence, Dating Violence	Un	B-ORG	707	709
Sexual Assault, Domestic Violence, Dating Violence	##S	I-ORG	713	714
Sexual Assault, Domestic Violence, Dating Violence	##outh	I-ORG	714	718
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	718	719
Sexual Assault, Domestic Violence, Dating Violence	##aro	I-ORG	719	722
Sexual Assault, Domestic Violence, Dating Violence	##lina	I-ORG	722	726
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	0	6
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	7	9
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	10	17
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	18	21
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	21	25
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	26	29
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	30	38
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	39	41
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	44	48
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	4	10
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	11	13
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	14	21
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	22	25
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	25	29
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	30	33
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	34	42
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	43	45
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	48	52
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	54	56
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	56	57
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	302	312
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	315	319
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	320	322
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	323	326
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	0	2
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	2	3
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	54	58
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	59	61
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	62	65
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	65	69
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	162	172
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	292	302
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	308	318
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	367	371
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	372	374
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	375	378
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	378	382
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	473	483
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	0	2
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	2	3
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	80	90
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	116	120
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	121	123
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	124	127
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	127	131
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	143	145
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	145	146
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	178	180
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	180	182
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	184	186
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	186	188
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	188	189
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	191	192
Sexual Assault, Domestic Violence, Dating Violence	T	I-ORG	195	196
Sexual Assault, Domestic Violence, Dating Violence	##IX	I-ORG	196	198
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	297	299
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	299	300
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	386	388
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	388	390
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	37	39
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	39	40
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	181	183
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	183	184
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	294	296
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	296	297
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	314	318
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	319	321
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	322	325
Sexual Assault, Domestic Violence, Dating Violence	Carolina	B-ORG	481	489
Sexual Assault, Domestic Violence, Dating Violence	Judicial	I-ORG	490	498
Sexual Assault, Domestic Violence, Dating Violence	Council	I-ORG	499	506
Sexual Assault, Domestic Violence, Dating Violence	Con	B-MISC	35	38
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	38	42
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	43	45
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	46	49
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	49	53
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	68	70
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	70	71
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	284	288
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	289	291
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	292	295
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	295	299
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	85	87
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	87	89
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	89	90
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	92	94
Sexual Assault, Domestic Violence, Dating Violence	##CA	I-ORG	94	96
Sexual Assault, Domestic Violence, Dating Violence	##I	I-ORG	96	97
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	99	101
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	101	103
Sexual Assault, Domestic Violence, Dating Violence	Hearing	B-ORG	57	64
Sexual Assault, Domestic Violence, Dating Violence	Council	B-ORG	76	83
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	68	71
Sexual Assault, Domestic Violence, Dating Violence	Hearing	I-MISC	76	83
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	85	95
Sexual Assault, Domestic Violence, Dating Violence	Student	B-MISC	35	42
Sexual Assault, Domestic Violence, Dating Violence	Code	I-MISC	43	47
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	48	50
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	51	54
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	54	58
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	92	102
Sexual Assault, Domestic Violence, Dating Violence	Council	B-ORG	84	91
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	4	6
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	6	7
Sexual Assault, Domestic Violence, Dating Violence	Code	B-MISC	45	49
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	50	52
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	53	56
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	56	60
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	191	201
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	17	27
Sexual Assault, Domestic Violence, Dating Violence	Housing	I-LOC	28	35
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	13	19
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	35	45
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	62	68
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	69	71
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	72	79
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	80	83
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	83	87
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	88	91
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	92	100
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	101	103
Sexual Assault, Domestic Violence, Dating Violence	##te	I-ORG	103	105
Sexual Assault, Domestic Violence, Dating Violence	##g	I-ORG	105	106
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	106	110
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	112	114
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	114	115
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	133	143
Sexual Assault, Domestic Violence, Dating Violence	Contact	I-MISC	20	27
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	28	34
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	62	64
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	64	65
Sexual Assault, Domestic Violence, Dating Violence	Contact	I-MISC	164	171
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	172	178
Sexual Assault, Domestic Violence, Dating Violence	Student	B-MISC	201	208
Sexual Assault, Domestic Violence, Dating Violence	Code	I-MISC	209	213
Sexual Assault, Domestic Violence, Dating Violence	of	I-MISC	214	216
Sexual Assault, Domestic Violence, Dating Violence	Con	I-MISC	217	220
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-MISC	220	224
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	253	255
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	255	256
Sexual Assault, Domestic Violence, Dating Violence	USC	B-ORG	4	7
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	41	47
Sexual Assault, Domestic Violence, Dating Violence	USC	B-ORG	88	91
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	182	188
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	189	191
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	192	199
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	200	203
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	203	207
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	208	211
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	212	220
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	221	223
Sexual Assault, Domestic Violence, Dating Violence	##te	I-ORG	223	225
Sexual Assault, Domestic Violence, Dating Violence	##g	I-ORG	225	226
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	226	230
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	315	321
Sexual Assault, Domestic Violence, Dating Violence	Letter	I-MISC	481	487
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	70	76
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	77	79
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	80	87
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	88	91
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	91	95
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	96	99
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	100	108
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	109	111
Sexual Assault, Domestic Violence, Dating Violence	##te	I-ORG	111	113
Sexual Assault, Domestic Violence, Dating Violence	##g	I-ORG	113	114
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	114	118
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	137	139
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	139	141
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	141	142
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	147	149
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	149	151
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	4	14
Sexual Assault, Domestic Violence, Dating Violence	Ma	B-ORG	200	202
Sexual Assault, Domestic Violence, Dating Violence	##trate	B-ORG	205	210
Sexual Assault, Domestic Violence, Dating Violence	’	I-ORG	210	211
Sexual Assault, Domestic Violence, Dating Violence	s	I-ORG	211	212
Sexual Assault, Domestic Violence, Dating Violence	Office	I-ORG	213	219
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	311	313
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	313	315
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	315	316
Sexual Assault, Domestic Violence, Dating Violence	Office	I-ORG	317	323
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	328	330
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	330	332
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	86	88
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	88	89
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	73	75
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	75	76
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	145	147
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	147	148
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	205	215
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	26	32
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	33	35
Sexual Assault, Domestic Violence, Dating Violence	Student	I-ORG	36	43
Sexual Assault, Domestic Violence, Dating Violence	Con	I-ORG	44	47
Sexual Assault, Domestic Violence, Dating Violence	##duct	I-ORG	47	51
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	52	55
Sexual Assault, Domestic Violence, Dating Violence	Academic	I-ORG	56	64
Sexual Assault, Domestic Violence, Dating Violence	In	I-ORG	65	67
Sexual Assault, Domestic Violence, Dating Violence	##te	I-ORG	67	69
Sexual Assault, Domestic Violence, Dating Violence	##g	I-ORG	69	70
Sexual Assault, Domestic Violence, Dating Violence	##rity	I-ORG	70	74
Sexual Assault, Domestic Violence, Dating Violence	Carolina	B-ORG	102	110
Sexual Assault, Domestic Violence, Dating Violence	Judicial	I-ORG	111	119
Sexual Assault, Domestic Violence, Dating Violence	Council	I-ORG	120	127
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	212	222
Sexual Assault, Domestic Violence, Dating Violence	OS	B-ORG	288	290
Sexual Assault, Domestic Violence, Dating Violence	##C	I-ORG	290	291
Sexual Assault, Domestic Violence, Dating Violence	Hearing	B-ORG	91	98
Sexual Assault, Domestic Violence, Dating Violence	Council	I-ORG	99	106
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	35	45
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-ORG	0	6
Sexual Assault, Domestic Violence, Dating Violence	Assault	I-ORG	7	14
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	15	18
Sexual Assault, Domestic Violence, Dating Violence	Violence	I-ORG	19	27
Sexual Assault, Domestic Violence, Dating Violence	Inter	I-ORG	28	33
Sexual Assault, Domestic Violence, Dating Violence	##vention	I-ORG	33	40
Sexual Assault, Domestic Violence, Dating Violence	&	I-ORG	41	42
Sexual Assault, Domestic Violence, Dating Violence	Prevention	I-ORG	43	53
Sexual Assault, Domestic Violence, Dating Violence	Office	I-ORG	54	60
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	62	64
Sexual Assault, Domestic Violence, Dating Violence	##VI	B-ORG	64	66
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	66	67
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-MISC	0	6
Sexual Assault, Domestic Violence, Dating Violence	Assault	I-MISC	7	14
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	15	18
Sexual Assault, Domestic Violence, Dating Violence	Violence	I-MISC	19	27
Sexual Assault, Domestic Violence, Dating Violence	Prevention	I-MISC	43	53
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	55	57
Sexual Assault, Domestic Violence, Dating Violence	Student	B-ORG	75	82
Sexual Assault, Domestic Violence, Dating Violence	Health	I-ORG	83	89
Sexual Assault, Domestic Violence, Dating Violence	Services	I-ORG	90	98
Sexual Assault, Domestic Violence, Dating Violence	Thomson	B-LOC	141	148
Sexual Assault, Domestic Violence, Dating Violence	Building	I-LOC	149	157
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	159	161
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	161	163
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	163	164
Sexual Assault, Domestic Violence, Dating Violence	U	B-ORG	242	243
Sexual Assault, Domestic Violence, Dating Violence	##of	I-ORG	243	245
Sexual Assault, Domestic Violence, Dating Violence	##SC	I-ORG	245	247
Sexual Assault, Domestic Violence, Dating Violence	-	I-ORG	247	248
Sexual Assault, Domestic Violence, Dating Violence	Columbia	I-ORG	248	256
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	391	393
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	393	395
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	395	396
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	16	18
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	18	20
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	20	21
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	306	316
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	409	411
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	413	414
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	500	510
Sexual Assault, Domestic Violence, Dating Violence	101	I-MISC	511	514
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	0	2
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	2	4
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	4	5
Sexual Assault, Domestic Violence, Dating Violence	P	B-ORG	234	235
Sexual Assault, Domestic Violence, Dating Violence	##rism	I-ORG	235	239
Sexual Assault, Domestic Violence, Dating Violence	##a	I-ORG	239	240
Sexual Assault, Domestic Violence, Dating Violence	Health	I-ORG	241	247
Sexual Assault, Domestic Violence, Dating Violence	Rich	I-LOC	248	252
Sexual Assault, Domestic Violence, Dating Violence	##land	I-LOC	252	256
Sexual Assault, Domestic Violence, Dating Violence	Medical	B-LOC	271	278
Sexual Assault, Domestic Violence, Dating Violence	Park	I-LOC	279	283
Sexual Assault, Domestic Violence, Dating Violence	Dr	I-LOC	284	286
Sexual Assault, Domestic Violence, Dating Violence	Columbia	B-LOC	289	297
Sexual Assault, Domestic Violence, Dating Violence	SC	B-LOC	299	301
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	380	382
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	382	384
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	384	385
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	591	593
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	593	595
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	595	596
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	655	657
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	657	659
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	659	660
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	738	744
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	745	747
Sexual Assault, Domestic Violence, Dating Violence	Civil	I-ORG	748	753
Sexual Assault, Domestic Violence, Dating Violence	Rights	I-ORG	754	760
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	761	764
Sexual Assault, Domestic Violence, Dating Violence	IX	I-ORG	770	772
Sexual Assault, Domestic Violence, Dating Violence	O	B-ORG	899	900
Sexual Assault, Domestic Violence, Dating Violence	##CR	I-ORG	900	902
Sexual Assault, Domestic Violence, Dating Violence	##TI	I-ORG	902	904
Sexual Assault, Domestic Violence, Dating Violence	##X	I-ORG	904	905
Sexual Assault, Domestic Violence, Dating Violence	U	B-ORG	918	919
Sexual Assault, Domestic Violence, Dating Violence	##of	I-ORG	919	921
Sexual Assault, Domestic Violence, Dating Violence	##SC	I-ORG	921	923
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	985	987
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	987	989
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	989	990
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-MISC	105	111
Sexual Assault, Domestic Violence, Dating Violence	Assault	I-MISC	112	119
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	120	123
Sexual Assault, Domestic Violence, Dating Violence	Violence	I-MISC	124	132
Sexual Assault, Domestic Violence, Dating Violence	Inter	I-ORG	133	138
Sexual Assault, Domestic Violence, Dating Violence	##vention	I-ORG	138	145
Sexual Assault, Domestic Violence, Dating Violence	&	I-ORG	146	147
Sexual Assault, Domestic Violence, Dating Violence	Prevention	I-ORG	148	158
Sexual Assault, Domestic Violence, Dating Violence	Thomson	B-LOC	205	212
Sexual Assault, Domestic Violence, Dating Violence	Building	I-LOC	213	221
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-MISC	30	36
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	179	181
Sexual Assault, Domestic Violence, Dating Violence	SA	B-MISC	327	329
Sexual Assault, Domestic Violence, Dating Violence	DL	B-ORG	65	67
Sexual Assault, Domestic Violence, Dating Violence	##ES	I-ORG	67	69
Sexual Assault, Domestic Violence, Dating Violence	Office	B-ORG	151	157
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	158	160
Sexual Assault, Domestic Violence, Dating Violence	Civil	I-ORG	161	166
Sexual Assault, Domestic Violence, Dating Violence	Rights	I-ORG	167	173
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	174	177
Sexual Assault, Domestic Violence, Dating Violence	Title	I-ORG	178	183
Sexual Assault, Domestic Violence, Dating Violence	IX	I-ORG	184	186
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	206	208
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	208	210
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	210	211
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	279	281
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	281	283
Sexual Assault, Domestic Violence, Dating Violence	##P	I-ORG	283	284
Sexual Assault, Domestic Violence, Dating Violence	Counsel	B-ORG	286	293
Sexual Assault, Domestic Violence, Dating Violence	##ing	I-ORG	293	296
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	297	300
Sexual Assault, Domestic Violence, Dating Violence	P	I-ORG	301	302
Sexual Assault, Domestic Violence, Dating Violence	##sy	I-ORG	302	304
Sexual Assault, Domestic Violence, Dating Violence	##chia	I-ORG	304	308
Sexual Assault, Domestic Violence, Dating Violence	##try	I-ORG	308	311
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-MISC	0	6
Sexual Assault, Domestic Violence, Dating Violence	Assault	I-MISC	7	14
Sexual Assault, Domestic Violence, Dating Violence	##hip	I-MISC	25	28
Sexual Assault, Domestic Violence, Dating Violence	Da	I-MISC	34	36
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	4	14
Sexual Assault, Domestic Violence, Dating Violence	of	I-ORG	15	17
Sexual Assault, Domestic Violence, Dating Violence	South	I-ORG	18	23
Sexual Assault, Domestic Violence, Dating Violence	Carolina	I-ORG	24	32
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	189	199
Sexual Assault, Domestic Violence, Dating Violence	University	B-ORG	19	29
Sexual Assault, Domestic Violence, Dating Violence	Sexual	B-MISC	96	102
Sexual Assault, Domestic Violence, Dating Violence	Assault	I-MISC	103	110
Sexual Assault, Domestic Violence, Dating Violence	and	I-ORG	111	114
Sexual Assault, Domestic Violence, Dating Violence	Violence	I-MISC	115	123
Sexual Assault, Domestic Violence, Dating Violence	Inter	I-ORG	124	129
Sexual Assault, Domestic Violence, Dating Violence	&	I-ORG	137	138
Sexual Assault, Domestic Violence, Dating Violence	Prevention	I-ORG	139	149
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	151	153
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	159	161
Sexual Assault, Domestic Violence, Dating Violence	Thomson	B-LOC	183	190
Sexual Assault, Domestic Violence, Dating Violence	Building	I-LOC	191	199
Sexual Assault, Domestic Violence, Dating Violence	SA	B-ORG	0	2
Sexual Assault, Domestic Violence, Dating Violence	##VI	I-ORG	2	4
