Monitoring and Recording Criminal Activity Includi	DLES	ORG	500	502
Monitoring and Recording Criminal Activity Includi	University	ORG	560	570
Monitoring and Recording Criminal Activity Includi	University	ORG	636	646
Monitoring and Recording Criminal Activity Includi	Office of Student Conduct and Academic In  grity	ORG	649	655
Monitoring and Recording Criminal Activity Includi	Housing	ORG	47	54
Monitoring and Recording Criminal Activity Includi	Division of Law Enforcement and Safety	ORG	215	223
Monitoring and Recording Criminal Activity Includi	DLES	ORG	255	257
Monitoring and Recording Criminal Activity Includi	DeS   sure	LOC	305	307
Monitoring and Recording Criminal Activity Includi	Thornwell	LOC	317	322
Monitoring and Recording Criminal Activity Includi	Woodrow	LOC	332	339
Monitoring and Recording Criminal Activity Includi	Housing	ORG	391	398
Monitoring and Recording Criminal Activity Includi	DLES	ORG	496	498
Monitoring and Recording Criminal Activity Includi	Greek Village	LOC	529	534
Monitoring and Recording Criminal Activity Includi	DLES	ORG	73	75
Monitoring and Recording Criminal Activity Includi	DLES	ORG	41	43
Monitoring and Recording Criminal Activity Includi	University	ORG	71	81
Monitoring and Recording Criminal Activity Includi	Thomas Cooper Library	LOC	219	225
Monitoring and Recording Criminal Activity Includi	Close  Circuit TV	MISC	246	251
Monitoring and Recording Criminal Activity Includi	CCTV	MISC	265	267
Monitoring and Recording Criminal Activity Includi	University	ORG	393	403
Monitoring and Recording Criminal Activity Includi	DLES	ORG	466	468
Monitoring and Recording Criminal Activity Includi	DLESStadium	ORG	472	474
Monitoring and Recording Criminal Activity Includi	Coliseums	LOC	19	27
Monitoring and Recording Criminal Activity Includi	Arenas	LOC	34	39
Monitoring and Recording Criminal Activity Includi	DLES	ORG	123	125
Monitoring and Recording Criminal Activity Includi	DLES	ORG	352	354
Monitoring and Recording Criminal Activity Includi	DLES	ORG	211	213
Monitoring and Recording Criminal Activity Includi	University	ORG	247	257
Monitoring and Recording Criminal Activity Includi	General Campus	LOC	0	7
Monitoring and Recording Criminal Activity Includi	Division of Law Enforcement and Safety	ORG	46	54
Monitoring and Recording Criminal Activity Includi	DLES	ORG	390	392
Monitoring and Recording Criminal Activity Includi	DLES	ORG	101	103
Monitoring and Recording Criminal Activity Includi	Facility Services	ORG	177	185
Monitoring and Recording Criminal Activity Includi	Housing	ORG	198	205
Monitoring and Recording Criminal Activity Includi	University	ORG	264	274
Monitoring and Recording Criminal Activity Includi	DLES	ORG	355	357
Monitoring and Recording Criminal Activity Includi	Housing	ORG	361	368
Monitoring and Recording Criminal Activity Includi	Facility Services	ORG	373	381
Missing Resident Students	DLES	ORG	122	124
Missing Resident Students	DLES	ORG	156	158
Missing Resident Students	Residence Life	ORG	108	117
Missing Resident Students	DLES	ORG	151	153
Missing Resident Students	Residence Life	ORG	175	184
Missing Resident Students	DLES	ORG	292	294
Missing Resident Students	DLES	ORG	200	202
Missing Resident Students	DLES	ORG	206	208
Timely Warning Notices	University of South Carolina	ORG	4	14
Timely Warning Notices	University Community	ORG	62	72
Timely Warning Notices	Division of Law Enforcement and Safety	ORG	219	227
Timely Warning Notices	DLES	ORG	259	261
Timely Warning Notices	DLES	ORG	11	13
Timely Warning Notices	University Community	ORG	157	167
Timely Warning Notices	University	ORG	85	95
Timely Warning Notices	University	ORG	175	185
Timely Warning Notices	non	MISC	230	233
Timely Warning Notices	Clery Act	MISC	234	235
Timely Warning Notices	Clery Act	MISC	294	295
Timely Warning Notices	DLES	ORG	315	317
Timely Warning Notices	University	ORG	422	432
Timely Warning Notices	University	ORG	49	59
Timely Warning Notices	University	ORG	4	14
Timely Warning Notices	Carolina Alert	ORG	4	12
Timely Warning Notices	Carolina Alert	ORG	4	12
Timely Warning Notices	Carolina Alert	ORG	4	12
Timely Warning Notices	DLES	ORG	4	6
Timely Warning Notices	University Community	ORG	51	61
Timely Warning Notices	DLES	ORG	94	96
Timely Warning Notices	DLES	ORG	4	6
Timely Warning Notices	University	ORG	152	162
Emergency Response	Carolina Community	ORG	133	141
Emergency Response	University	ORG	162	172
Emergency Response	Carolina Alert System	ORG	218	226
Emergency Response	University	ORG	245	255
Emergency Response	Carolina Alert System	ORG	373	381
Emergency Response	University of South Carolina Community	ORG	139	149
Emergency Response	University	ORG	183	193
Emergency Response	Act        Authority	ORG	0	3
Emergency Response	Carolina Alert	ORG	269	277
Emergency Response	University	ORG	4	14
Emergency Response	Division of Law Enforcement and Safety	ORG	17	25
Emergency Response	University	ORG	4	14
Emergency Response	Division of Law Enforcement and Safety	ORG	17	25
Emergency Response	DLES	ORG	57	59
Emergency Response	DLES	ORG	4	6
Emergency Response	DLES	ORG	4	6
Emergency Response	DLES	ORG	4	6
Emergency Response	University	ORG	17	27
Emergency Response	DLES	ORG	112	114
Emergency Response	University	ORG	51	61
Emergency Response	Carolina Alert	ORG	4	12
Emergency Response	CarolinaA   t	ORG	45	53
Emergency Response	Facebook	ORG	4	12
Emergency Response	University	ORG	4	14
Emergency Response	Outdoor Warning Sir	ORG	4	11
Emergency Response	To   Alert RadioOver Fire Al	ORG	4	6
Emergency Response	Al	ORG	4	6
Emergency Response	ert FM	ORG	6	9
Emergency Response	Emergency Information Line	ORG	4	13
Emergency Response	WUSC Radio	ORG	9	10
Emergency Response	Media Advisory                                                                                                                                                                                                           FM	ORG	4	9
Emergency Response	Carolina Alert	ORG	219	227
Emergency Response	University Emergency Man                         Policy Group	ORG	108	118
Emergency Response	University	ORG	285	295
Emergency Response	Columbia	LOC	91	99
Emergency Response	DLES	ORG	159	161
Emergency Response	Columbia	LOC	181	189
Emergency Response	Richland 911 Communications Center	LOC	192	196
Emergency Response	Carolina Alert System	ORG	4	12
Emergency Response	Carolina	LOC	125	133
Emergency Response	theUniversity	ORG	12	15
Emergency Response	Carolina Alert	MISC	37	45
Emergency Response	Carolina Alert	ORG	34	42
Emergency Response	CarolinaA   tDrug                                              Drug Abuse	ORG	77	85
Alcohol And Drug Policies	University of South Carolina	ORG	4	14
Alcohol And Drug Policies	University	ORG	97	107
Alcohol And Drug Policies	Drug- Free Schools and Communities Act of	MISC	134	138
Alcohol And Drug Policies	Office of Substance Abuse Prevention and Education	ORG	205	211
Alcohol And Drug Policies	SAPE	ORG	257	259
Alcohol And Drug Policies	University	ORG	4	14
Alcohol And Drug Policies	Division of Law Enforcement and Safety	ORG	4	12
Alcohol And Drug Policies	DLES	ORG	44	46
Alcohol And Drug Policies	Office of Student Conduct and Academic Integrity	ORG	73	79
Alcohol And Drug Policies	OSC	ORG	123	125
Alcohol And Drug Policies	SAPE	ORG	132	134
Alcohol And Drug Policies	OSC	ORG	327	329
Alcohol And Drug Policies	OSC	ORG	506	508
Alcohol And Drug Policies	OSC	ORG	875	877
Alcohol And Drug Policies	University of South Carolina	ORG	190	200
Alcohol And Drug Policies	Columbia	LOC	221	229
Alcohol And Drug Policies	University of South Carolina – Columbia	ORG	74	84
Alcohol And Drug Policies	Office of     Dean of Students                           co	ORG	141	147
Alcohol And Drug Policies	University	ORG	79	89
Alcohol And Drug Policies	University	ORG	100	110
Alcohol And Drug Policies	University	ORG	44	54
Alcohol And Drug Policies	Student Code of Conduct	MISC	28	35
Alcohol And Drug Policies	General Guidelines for	MISC	60	67
Alcohol And Drug Policies	University Community	ORG	87	97
Alcohol And Drug Policies	Family Educational Rights and Privacy Act	MISC	240	246
Alcohol And Drug Policies	FERPA	MISC	284	285
Alcohol And Drug Policies	University	ORG	297	307
Alcohol And Drug Policies	University	ORG	509	519
Alcohol And Drug Policies	University	ORG	586	596
Alcohol And Drug Policies	University	ORG	849	859
Alcohol And Drug Policies	University Housing	ORG	894	904
Alcohol And Drug Policies	University	ORG	998	1008
Alcohol And Drug Policies	University	ORG	1077	1087
Alcohol And Drug Policies	University	ORG	1117	1127
Alcohol And Drug Policies	Student Care and Outreach Team	ORG	1130	1137
Alcohol And Drug Policies	Office of Student Conduct	ORG	1392	1398
Alcohol And Drug Policies	University of South Carolina – Columbia	ORG	4	14
Alcohol And Drug Policies	South Carolina Code of Laws	MISC	200	205
Alcohol And Drug Policies	Title 44          53	MISC	229	234
Alcohol And Drug Policies	South Carolina	LOC	325	330
Alcohol And Drug Policies	Student Code of Conduct	MISC	44	51
Alcohol And Drug Policies	University	ORG	181	191
Alcohol And Drug Policies	Student Code of Conduct	MISC	310	317
Alcohol And Drug Policies	University	ORG	408	418
Alcohol And Drug Policies	Carolina Community	LOC	479	487
Alcohol And Drug Policies	Universityse	ORG	530	540
Alcohol And Drug Policies	Substance Abuse Prevention and Education Office	ORG	4	7
Alcohol And Drug Policies	SAPE	ORG	53	55
Alcohol And Drug Policies	Strom Thurmond Wellness     Fitness Center	LOC	96	98
Alcohol And Drug Policies	SAPE	ORG	204	206
Alcohol And Drug Policies	SAPE	ORG	369	371
Alcohol And Drug Policies	Columbia	LOC	474	482
Alcohol And Drug Policies	Midlands	LOC	487	495
Alcohol And Drug Policies	South Carolina	LOC	504	509
Alcohol And Drug Policies	ST	MISC	69	71
Alcohol And Drug Policies	SAPE	ORG	318	320
Alcohol And Drug Policies	ST	MISC	387	389
Alcohol And Drug Policies	AlcoholEdu	MISC	0	2
Alcohol And Drug Policies	AlcoholEdu	MISC	12	14
Alcohol And Drug Policies	AlcoholEdu	MISC	483	485
Alcohol And Drug Policies	Sexual Assault Prevention	MISC	0	6
Alcohol And Drug Policies	AlcoholEdu	MISC	228	230
Criminal statistics	Annual Security and Fire Safety Report	MISC	22	28
Criminal statistics	University	ORG	122	132
Criminal statistics	DLES	ORG	0	2
Criminal statistics	University Campus Security Authorities	ORG	95	105
Criminal statistics	DLES	ORG	135	137
Criminal statistics	Richland County Sheriff’s Department	ORG	156	160
Criminal statistics	City of Columbia Police Department	ORG	201	205
Criminal statistics	Lexis/Nexis Community Crime Map	MISC	292	296
Criminal statistics	Community Crime Map	MISC	4	13
Criminal statistics	communitycrimema	MISC	29	38
Criminal statistics	Community Crime Map	MISC	230	239
Criminal statistics	DLES	ORG	258	260
Criminal statistics	Richland County Sheriff s Department	ORG	268	272
Criminal statistics	City of Columbia Police Department	ORG	310	314
Criminal statistics	DLES	ORG	434	436
Criminal statistics	Annual Security and Fire Safety Report	MISC	459	465
Criminal statistics	Community Crime Map	MISC	24	33
Criminal statistics	Columbia	LOC	149	157
Criminal statistics	South Carolina	LOC	159	164
Criminal statistics	South Carolina Law Enforcement Division	ORG	52	57
Criminal statistics	SLEDHousing	ORG	93	95
Criminal statistics	University of South Carolina	ORG	216	226
Criminal statistics	Clery Act	MISC	4	5
Criminal statistics	University	ORG	27	37
Criminal statistics	United States Department of Education	ORG	133	139
Criminal statistics	“	MISC	252	253
Criminal statistics	Clery Geography”                    Campus                                                                             Property	MISC	253	254
Criminal statistics	C   y Act	MISC	20	21
Criminal statistics	University	ORG	181	191
Criminal statistics	University	ORG	232	242
Criminal statistics	University	ORG	283	293
Criminal statistics	University	ORG	334	344
Criminal statistics	University	ORG	50	60
Criminal statistics	University	ORG	89	99
Criminal statistics	University	ORG	142	152
Criminal statistics	University	ORG	82	92
Criminal statistics	University	ORG	114	124
Criminal statistics	University	ORG	380	390
Criminal statistics	University	ORG	54	64
Criminal statistics	Williams-Brice Stadium	MISC	151	159
Criminal statistics	Horseshoe	LOC	244	250
Criminal statistics	C     Crimes	MISC	44	45
Criminal statistics	C   y Crimes	MISC	63	64
Criminal statistics	Index Crime	MISC	119	124
Criminal statistics	Violence Against Women Act	MISC	136	144
Criminal statistics	Hate Crime	MISC	174	178
Criminal statistics	Index                                                                                                                                                                 Vehicle	MISC	4	9
Criminal statistics	Violence Against Women Act	MISC	222	230
Criminal statistics	Index Crime	MISC	24	29
Criminal statistics	Rape	ORG	0	3
Criminal statistics	F	ORG	0	1
Criminal statistics	ondling	ORG	1	4
Criminal statistics	Incest	ORG	0	3
Criminal statistics	Statutory Rape	ORG	0	2
Criminal statistics	Rob	ORG	0	3
Criminal statistics	Arson	ORG	0	1
Criminal statistics	B	ORG	0	1
Criminal statistics	urglary	ORG	1	4
Criminal statistics	VAWA	ORG	24	26
Criminal statistics	VA	MISC	38	40
Criminal statistics	Domestic Violence	ORG	0	8
Criminal statistics	Dating Violence	ORG	0	2
Criminal statistics	St	ORG	0	2
Criminal statistics	alking	ORG	2	5
Criminal statistics	Illegal Weapons Possession	ORG	0	2
Criminal statistics	Drug Law	MISC	0	4
Criminal statistics	Liquor Law Violations	ORG	0	2
Criminal statistics	Illegal Weapons Possession	ORG	0	2
Criminal statistics	University	ORG	4	14
Criminal statistics	University	ORG	119	129
Criminal statistics	University	ORG	4	14
Criminal statistics	Division of Law Enforcement and Safety	ORG	17	25
Annual Fire Safety Report	DLES Records Unit	ORG	45	47
Annual Fire Safety Report	Henderson Street	LOC	79	88
Annual Fire Safety Report	Columbia	LOC	97	105
Annual Fire Safety Report	South Carolina	LOC	107	112
Annual Fire Safety Report	DLES Fire Safety	ORG	0	2
Annual Fire Safety Report	DLES	ORG	0	2
Annual Fire Safety Report	“Fire Safety Awareness Day	MISC	21	22
Annual Fire Safety Report	National Fire Safety Week	MISC	67	75
Annual Fire Safety Report	Columbia Fire Department	ORG	304	312
Annual Fire Safety Report	DLES	ORG	0	2
Annual Fire Safety Report	Columbia Fire Department	ORG	72	80
Annual Fire Safety Report	DLES	ORG	195	197
Annual Fire Safety Report	–	ORG	200	201
Annual Fire Safety Report	Fire Safety Office	ORG	202	206
Annual Fire Safety Report	Columbia Fire Department	ORG	303	311
Annual Fire Safety Report	DLES	ORG	331	333
Annual Fire Safety Report	University	ORG	4	14
Annual Fire Safety Report	DLES	ORG	108	110
Annual Fire Safety Report	Underwriters Laboratories	ORG	136	141
Annual Fire Safety Report	UL	ORG	163	164
Annual Fire Safety Report	University	ORG	465	475
Annual Fire Safety Report	University Policy	ORG	20	30
Annual Fire Safety Report	University	ORG	136	146
Annual Fire Safety Report	University	ORG	56	66
Annual Fire Safety Report	University	ORG	84	94
Annual Fire Safety Report	University	ORG	41	51
Annual Fire Safety Report	University	ORG	0	10
Annual Fire Safety Report	University	ORG	406	416
Annual Fire Safety Report	Harper/Elliott	ORG	4	10
Annual Fire Safety Report	Sumter St	LOC	24	26
Annual Fire Safety Report	Alpha Gamma Delta	ORG	79	84
Annual Fire Safety Report	Lincoln St	LOC	102	109
Annual Fire Safety Report	Sims	ORG	119	123
Annual Fire Safety Report	Devine St	LOC	130	135
Annual Fire Safety Report	Bates House	ORG	194	199
Annual Fire Safety Report	Whaley St	LOC	212	213
Annual Fire Safety Report	Delta Zeta	ORG	228	233
Annual Fire Safety Report	Lincoln St	LOC	244	251
Annual Fire Safety Report	Delta Delta Delta	ORG	303	308
Annual Fire Safety Report	Gadsden St	LOC	326	327
Annual Fire Safety Report	Thornwell	ORG	343	348
Annual Fire Safety Report	Pendleton St	LOC	359	368
Annual Fire Safety Report	Columbia Hall	ORG	418	426
Annual Fire Safety Report	Barnwell St	LOC	437	440
Annual Fire Safety Report	Patterson	ORG	455	464
Annual Fire Safety Report	Devine St	LOC	471	476
Annual Fire Safety Report	Bates West	ORG	530	535
Annual Fire Safety Report	Whaley St	LOC	547	548
Annual Fire Safety Report	Kappa Kappa Gamma	ORG	563	568
Annual Fire Safety Report	Lincoln St	LOC	586	593
Annual Fire Safety Report	Pi Beta Phi	ORG	638	640
Annual Fire Safety Report	Gadsden St	LOC	655	656
Annual Fire Safety Report	Nada Apartments	ORG	672	674
Annual Fire Safety Report	Henderson St	LOC	693	702
Annual Fire Safety Report	Woodrow	ORG	747	754
Annual Fire Safety Report	Greene St	LOC	761	767
Annual Fire Safety Report	South Tower	ORG	777	782
Annual Fire Safety Report	Bull St	LOC	794	798
Annual Fire Safety Report	Wade Hampton	ORG	852	856
Annual Fire Safety Report	Greene St	LOC	871	877
Annual Fire Safety Report	Beta Theta Pi	ORG	887	891
Annual Fire Safety Report	Lincoln St	LOC	906	913
Annual Fire Safety Report	Chi Psi	ORG	962	965
Annual Fire Safety Report	Lincoln St	LOC	975	982
Annual Fire Safety Report	M	ORG	992	993
Annual Fire Safety Report	cClintock	ORG	993	994
Annual Fire Safety Report	Bull St	LOC	1008	1012
Annual Fire Safety Report	Pinckney/	ORG	1067	1069
Annual Fire Safety Report	Legare	ORG	1076	1078
Annual Fire Safety Report	Sumter St	LOC	1088	1090
Annual Fire Safety Report	South Quad	LOC	1104	1109
Annual Fire Safety Report	Sumter St	LOC	1120	1122
Annual Fire Safety Report	Honors Residence	ORG	1179	1185
Annual Fire Safety Report	Blossom St	LOC	1202	1203
Annual Fire Safety Report	Phi Mu               Circle	ORG	1219	1222
Annual Fire Safety Report	Gamma Phi Beta	ORG	1294	1299
Annual Fire Safety Report	Gadsden St	LOC	1314	1315
Annual Fire Safety Report	Preston College	ORG	1331	1338
Annual Fire Safety Report	Greene St	LOC	1353	1359
Annual Fire Safety Report	McBryde A	ORG	1406	1407
Annual Fire Safety Report	Blossom St	LOC	1422	1423
Annual Fire Safety Report	East Quad	LOC	1439	1443
Annual Fire Safety Report	Blossom St	LOC	1455	1456
Annual Fire Safety Report	Alpha Chi Omega	ORG	1514	1519
Annual Fire Safety Report	Gadsden St	LOC	1535	1536
Annual Fire Safety Report	Sigma Nu	ORG	1552	1557
Annual Fire Safety Report	Lincoln St	LOC	1566	1573
Annual Fire Safety Report	Pi Kappa Phi               Circle	ORG	1627	1629
Annual Fire Safety Report	Rutledge College	ORG	1666	1667
Annual Fire Safety Report	Sumter St	LOC	1688	1690
Annual Fire Safety Report	M	ORG	1741	1742
Annual Fire Safety Report	cBryde B	ORG	1742	1743
Annual Fire Safety Report	Blossom St	LOC	1757	1758
Annual Fire Safety Report	Green Quad	LOC	1774	1779
Annual Fire Safety Report	A  heat St                                              Chi	LOC	1793	1794
Annual Fire Safety Report	Omega      Gadsden St	ORG	1853	1858
Annual Fire Safety Report	Sigma	ORG	1881	1886
Annual Fire Safety Report	Alpha	ORG	1887	1892
Annual Fire Safety Report	E	LOC	1893	1894
Annual Fire Safety Report	ilon	LOC	1896	1900
Annual Fire Safety Report	Lincoln St	LOC	1906	1913
Annual Fire Safety Report	Kappa	ORG	1956	1961
Annual Fire Safety Report	Alpha	ORG	1962	1967
Annual Fire Safety Report	Lincoln St	LOC	1973	1980
Annual Fire Safety Report	Pendleton St                                                   M  ry   C       Blossom St	LOC	2002	2011
Annual Fire Safety Report	Green      B        heat St	LOC	2098	2103
Annual Fire Safety Report	Kappa	ORG	2173	2178
Annual Fire Safety Report	Sigma	ORG	2179	2184
Annual Fire Safety Report	Mark	LOC	2190	2194
Annual Fire Safety Report	Buy   Way	LOC	2195	2198
Annual Fire Safety Report	Alpha	ORG	2210	2215
Annual Fire Safety Report	Delta	LOC	2216	2221
Annual Fire Safety Report	Pi      Gadsden St	LOC	2222	2224
Annual Fire Safety Report	Alpha	ORG	2285	2290
Annual Fire Safety Report	Gamma	ORG	2291	2296
Annual Fire Safety Report	Delta	ORG	2297	2302
Annual Fire Safety Report	Lincoln St	LOC	2308	2315
Annual Fire Safety Report	Des	ORG	2325	2328
Annual Fire Safety Report	Su ter St	LOC	2341	2343
Annual Fire Safety Report	University Resident	ORG	9	19
Annual Fire Safety Report	University	ORG	34	44
Annual Fire Safety Report	Delta Zeta House	ORG	11	16
Annual Fire Safety Report	Lincoln Street	LOC	33	40
Annual Fire Safety Report	Honors Residence	ORG	4	10
